N4976 130837.4 -493021 11.1  8   5.6   3.0 161  45562 ESO 219-29            
N4977 130604.4 +553924 14.6  8   2.0   2.0   0  45339 UGC 8196              
N4978 130750.4 +182458 14.1  8   1.5   0.8 142  45494 UGC 8212              
N4979 130742.8 +244840 15.1  8   1.0   0.7 100  45484 IC 4198               
N4980 130910.1 -283830 13.5  8   1.6   0.7 168  45596 ESO 443-75            
N4981 130848.7 -064639 12.2  8   2.8   1.9 159  45574 MCG -1-34-3           
N4982 130846.1 -103517       1   0.0   0.0   0                              
N4983 130827.4 +281915 14.9  8   1.1   0.7 123  45542 MCG 5-31-138          
N4984 130857.1 -153057 12.2  8   3.6   2.5  18  45585 MCG -2-34-4           
N4985 130812.0 +414037 14.8  8   1.3   1.2 135  45522 UGC 8218              
N4986 130824.5 +351219 14.0  8   1.7   0.9  70  45538 UGC 8221              
N4987 130759.0 +515546 14.4  8   1.2   0.7  35  45502 UGC 8216              
N4988 130954.2 -430620 13.9  8   1.7   0.5  26  45671 ESO 269-55            
N4989 130916.0 -052347 14.3  8   1.6   0.9 171  45606 MCG -1-34-5           
N4990 130917.3 -051621 14.9  8   1.0   0.8  55  45608 MCG -1-34-4           
N4991 130915.2 +022054 15.5  8   0.6   0.4  90  45604 ZWG 44.13             
N4992 130905.7 +113803 14.5  8   1.2   0.7  10  45593 UGC 8232              
N4993 130947.6 -232302 13.4  8   1.3   1.1 168  45657 NGC 4994              
N4994 130947.6 -232302 13.4  8   1.3   1.1 168  45657 NGC 4993              
N4995 130940.6 -074959 12.0  8   2.4   1.7  95  45643 MCG -1-34-7           
N4996 130931.8 +005127 14.0  8   1.8   1.4  40  45629 UGC 8235              
N4997 130951.6 -163055 13.9  8   1.4   0.9  94  45667 MCG -3-34-5           
N4998 130810.3 +503952 15.2  8   0.9   0.8  48  45537 MCG 9-22-17           
N4999 130933.2 +014021 13.0  8   2.3   1.9 128  45632 UGC 8236              
N5000 130947.5 +285424 13.9  8   1.7   1.4   0  45658 UGC 8241              
N5001 130933.0 +532939 14.6  8   1.1   0.4 160  45631 UGC 8243              
N5002 131038.2 +363803 14.4  8   1.7   1.0 173  45728 UGC 8254              
N5003 130837.8 +434414 15.2  8   1.0   0.8  72  45559 UGC 8228              
N5004A131101.5 +293812 14.1  8   1.4   1.1 170  45756 UGC 8260              
N5004B131047.7 +294233 15.3  8   0.8   0.5   0  45742 IC 4210               
N5004C131101.7 +293440 15.0  8   1.4   0.8 172  45757 UGC 8259              
N5005 131056.1 +370331 10.6  8   5.8   2.9  65  45749 UGC 8256              
N5006 131145.7 -191541 13.3  8   2.0   1.7 170  45806 ESO 576-6             
N5007 130914.2 +621031 14.3  8   0.9   0.6 135  45605 UGC 8240              
N5008 141057.0 +252947 14.1  8   1.4   1.0 150  50629 IC 4381               
N5009 131047.2 +500535 15.3  8   1.1   0.7  75  45739 UGC 8258              
N5010 131226.3 -154751 14.2  8   1.3   0.7 120  45868 MCG -3-34-15          
N5011 131251.6 -430548 12.3  8   2.5   2.1 154  45898 ESO 269-65            
N5011A131209.7 -431829 14.4  8   1.6   0.7  90  45847 ESO 269-63            
N5011B131312.1 -431448 14.5  8   0.8   0.4  77  45918 ESO 269-67            
N5011C131311.8 -431557 14.2  8   1.2   0.8 132  45917 ESO 269-68            
N5012 131136.7 +225453 13.0  8   2.9   1.7  10  45795 UGC 8270              
N5012A131241.8 +224948 14.6  8   1.5   1.1  60  45884 UGC 8290              
N5013 131207.3 +031158 15.9  8   0.8   0.4 135  45838 MCG 1-34-7            
N5014 131131.4 +361654 13.6  8   1.6   0.5 102  45787 UGC 8271              
N5015 131222.8 -042013 13.2  8   1.8   1.5  60  45862 MCG -1-34-12          
N5016 131206.5 +240542 13.7  8   1.7   1.3  50  45836 UGC 8279              
N5017 131254.4 -164556 13.6  8   1.8   1.3  39  45900 MCG -3-34-16          
N5018 131300.9 -193110 11.7  8   3.4   2.6 112  45908 ESO 576-10            
N5019 131242.5 +044345 14.5  8   0.8   0.7 105  45885 UGC 8288              
N5020 131239.8 +123559 12.9  8   3.1   2.7  85  45883 UGC 8289              
N5021 131206.1 +461147 14.2  8   1.5   0.7  78  45834 UGC 8284              
N5022 131330.7 -193251 13.7  8   2.5   0.4  21  45953 MCG -3-34-21          
N5023 131211.7 +440214 12.8  8   5.8   0.8  28  45849 UGC 8286              
N5024 131255.3 +181011       4  13.0   0.0   0                        M  53 
N5025 131244.8 +314831 14.4  8   2.0   0.6  57  45887 UGC 8292              
N5026 131413.4 -425741 12.5  8   3.3   2.1  52  46023 ESO 269-73            
N5027 131320.9 +060343 14.5  8   1.2   1.1  63  45936 UGC 8297              
N5028 131345.8 -130231 13.3  8   1.6   0.9 130  45976 MCG -2-34-11          
N5029 131237.4 +470348 14.1  8   1.7   1.1 150  45880 UGC 8293              
N5030 131354.1 -162928 13.6  8   1.7   1.2   0  45991 MCG -3-34-23          
N5031 131403.1 -160721 14.4  8   1.7   0.4 114  46006 MCG -3-34-24          
N5032 131327.0 +274804 13.6  8   2.1   1.1  22  45947 NGC 5032A             
N5032A131327.0 +274804 13.6  8   2.1   1.1  22  45947 NGC 5032              
N5032B131325.6 +274550 15.2  8   0.9   0.6  86  45940 MCG 5-31-159          
N5033 131328.0 +363536 10.7  8  10.7   5.0 170  45948 UGC 8307              
N5034 131219.2 +703859 14.2  8   0.9   0.7  15  45859 UGC 8295              
N5035 131449.1 -162932 13.7  8   1.4   1.1 151  46068 MCG -3-34-28          
N5036 131442.8 -041041 15.6  8   0.7   0.5  75  46057 NPM1G -03.0451        
N5037 131459.4 -163524 13.1  8   2.0   0.6  43  46078 MCG -3-34-29          
N5038 131502.0 -155707 14.5  8   1.5   0.3  95  46081 MCG -3-34-31          
N5039 131452.0 -040929 16.3  8   0.7   0.3  40  46064                       
N5040 131332.6 +511531 15.1  8   1.0   0.5  66  45945 MCG 9-22-31           
N5040 131330.7 +511624 16.0  8   0.3   0.2  90        NPM1G +51.0230        
N5041 131432.5 +304219 14.1  8   1.7   1.5 150  46046 UGC 8319              
N5042 131530.8 -235902 12.5  8   4.2   2.2  22  46126 ESO 508-31            
N5043 131612.0 -600200       3  10.0   0.0   0        ESO 132-SC2           
N5044 131523.9 -162304 11.8  8   3.0   3.0   0  46115 MCG -3-34-34          
N5045 131704.6 -632448       3  60.0   0.0   0        ESO 96-SC5            
N5046 131545.0 -161936 14.5  8   0.8   0.7  54  46141 MCG -3-34-35          
N5047 131548.4 -163106 13.6  8   2.7   0.5  75  46150 MCG -3-34-36          
N5048 131608.3 -282440 13.7  8   1.5   0.8  48  46179 ESO 443-87            
N5049 131559.3 -162350 14.0  8   1.8   0.6 120  46166 MCG -3-34-37          
N5050 131541.6 +025245 14.7  8   1.1   0.4  32  46138 UGC 8329              
N5051 131620.0 -281710 14.0  8   1.4   0.6  50  46194 ESO 444-1             
N5052 131535.0 +294033 14.4  8   1.3   0.9 160  46131 UGC 8330              
N5053 131627.0 +174155       4  10.0   0.0   0        GCL 23                
N5054 131658.3 -163805 11.7  8   5.1   2.8 160  46247 MCG -3-34-39          
N5055 131549.0 +420159  9.3  8  12.6   7.2 105  46153                 M  63 Sunflower Galaxy           
N5056 131612.4 +305658 13.7  8   1.8   1.0   0  46180 UGC 8337              
N5057 131627.7 +310155 14.5  8   1.3   1.2 177  46202 UGC 8342              
N5058 131652.2 +123255 14.6  8   0.6   0.6   0  46241 UGC 8345              
N5059 131658.4 +075041 15.6  8   0.9   0.2   8  46244 UGC 8344              
N5060 131716.3 +060214 14.1  8   1.1   0.8  55  46278 UGC 8351              
N5061 131805.2 -265014 11.3  8   3.5   3.0   0  46330 ESO 508-38            
N5062 131823.6 -352732 12.6  8   2.3   0.7 130  46351 ESO 382-35            
N5062 131819.2 -352643 15.5  8   0.5   0.5   0                              
N5063 131825.7 -352111 13.3  8   2.3   1.8 143  46357 ESO 382-36            
N5064 131900.0 -475435 12.9  8   1.9   0.9  38  46409 ESO 220-2             
N5065 131730.6 +310532 14.3  8   1.3   0.8  85  46293 UGC 8356              
N5066 131828.4 -101402 14.4  8   0.7   0.5   0  46360 NGC 5069              
N5067 131827.7 -100840       1   0.0   0.0   0                              
N5068 131854.5 -210217 10.5  8   7.3   6.4 110  46400 ESO 576-29            
N5069 131828.4 -101402 14.4  8   0.7   0.5   0  46360 NGC 5066              
N5070 131912.6 -123223 14.5  8   1.0   0.7  90  46432 NGC 5072              
N5071 131837.1 +075610 15.3  8   0.9   0.7 144  46375 ZWG 44.62             
N5072 131912.6 -123223 14.5  8   1.0   0.7  90  46432 NGC 5070              
N5073 131920.8 -145047 13.3  8   3.4   0.7 151  46441 MCG -2-34-25          
N5074 131825.8 +312806 14.8  8   0.7   0.6  60  46354 MCG 5-31-172          
N5075 131906.2 +074954 14.9  8   0.6   0.6   0  46424 ZWG 44.65             
N5076 131930.4 -124426 14.0  8   1.3   0.7  40  46453 MCG -2-34-26          
N5077 131931.6 -123924 12.4  8   2.2   1.6   7  46456 MCG -2-34-27          
N5078 131949.8 -272435 12.0  8   4.0   1.9 148  46490 ESO 508-48            
N5079 131937.9 -124159 12.8  8   1.5   0.8  31  46473 MCG -2-34-30          
N5080 131919.2 +082547 14.6  8   1.2   1.1  99  46440 MCG 2-34-7            
N5081 131908.3 +283023 14.4  8   2.2   0.8 103  46427 UGC 8366              
N5082 132039.8 -434201 13.8  8   1.5   1.0  31  46566 ESO 269-89            
N5083 131903.1 +393522 15.0  8   1.3   1.1 130  46413 UGC 8367              
N5084 132016.7 -214939 11.5  8   9.3   1.7  80  46525 ESO 576-33            
N5085 132017.5 -242625 12.4  8   3.5   3.0  38  46531 ESO 508-50            
N5086 132059.3 -434343       1   0.0   0.0   0                              
N5087 132024.9 -203639 12.4  8   2.7   2.2  10  46541 ESO 576-35            
N5088 132020.2 -123420 13.4  8   2.7   0.7   0  46535 MCG -2-34-34          
N5089 131939.4 +301520 14.2  8   1.7   0.8 120  46477 UGC 8371              
N5090 132112.7 -434218 12.5  8   2.7   2.2 109  46618 ESO 270-2             
N5090A131920.8 -433859 14.0  8   1.7   0.6 148  46442 ESO 269-84            
N5090B132017.5 -435154 14.0  8   1.9   0.8 125  46528 ESO 269-88            
N5091 132117.9 -434313 13.9  8   1.8   0.5 130  46626 ESO 270-4             
N5092 131951.6 +230000 14.5  8   1.0   1.0   0  46493 UGC 8376              
N5093 131937.8 +402311 14.6  8   1.4   0.7 143  46472 UGC 8373              
N5094 132046.8 -140451 14.2  8   1.1   0.8 105  46580 MCG -2-34-37          
N5095 132036.8 -021721 14.7  8   1.2   0.4 126  46561 UGC 8381              
N5096 132008.6 +330517 14.9  8   0.7   0.7   0  46506 MCG 6-29-76           
N5097 132059.6 -122818 15.6  8   0.5   0.3  45  46602 2SZ 37                
N5098A132014.7 +330836 15.1  8   0.7   0.7   0  46529 MCG 6-29-77           
N5098B132017.9 +330842 15.6  8   0.6   0.6   0  46515 MCG 6-29-78           
N5099 132119.5 -130230 15.3  8   0.6   0.6   0  46627 NPM1G -12.0449        
N5100 132059.4 +085839 15.1  8   0.8   0.5   0  46599 NGC 5106-1            
N5100 132059.5 +085844 14.8  8   0.8   0.4  21  46599 NGC 5106-2            
N5101 132146.0 -272551 11.4  8   5.4   4.6 123  46661 ESO 508-58            
N5102 132157.0 -363754 10.5  8   8.6   2.7  48  46674 ESO 382-50            
N5103 132030.0 +430504 13.6  8   1.4   1.0 143  46552 UGC 8388              
N5104 132122.9 +002034 14.5  8   1.2   0.4 170  46633 UGC 8391              
N5105 132149.0 -131226 12.8  8   2.0   1.5 140  46664 MCG -2-34-39          
N5106 132059.4 +085839 15.1  8   0.8   0.5   0  46599 NGC 5100-1            
N5106 132059.5 +085844 14.8  8   0.8   0.4  21  46599 NGC 5100-2            
N5107 132124.4 +383218 13.8  8   1.7   0.5 128  46636 UGC 8396              
N5108 132318.7 -322031 15.0  8   1.2   0.3   2  46774 ESO 444-20            
N5109 132052.6 +573832 13.7  8   1.7   0.5 153  46589 NGC 5113              
N5110 132256.4 -125751 14.3  8   2.0   1.7 120  46737 NGC 5111              
N5111 132256.4 -125751 14.3  8   2.0   1.7 120  46737 NGC 5110              
N5112 132156.6 +384407 12.3  8   4.0   2.9 130  46671 UGC 8403              
N5113 132052.6 +573832 13.7  8   1.7   0.5 153  46589 NGC 5109              
N5114 132401.6 -322038 13.5  8   1.8   1.0  80  46828 ESO 444-24            
N5115 132300.4 +135704 14.6  8   1.4   0.7  97  46754 UGC 8408              
N5116 132255.7 +265853 13.6  8   2.0   0.7  40  46744 UGC 8410              
N5117 132256.4 +281856 14.2  8   2.2   1.0 154  46746 UGC 8411              
N5118 132327.4 +062334 14.4  8   0.8   0.7 100  46782 IC 4236               
N5119 132400.3 -121634 13.9  8   1.3   0.4  19  46826 MCG -2-34-42          
N5120 132540.3 -632729 13.0  3   3.0   0.0   0        OCL 899               
N5121 132445.4 -374057 11.6  8   1.9   1.5  36  46896 ESO 382-57            
N5121A132532.6 -372241 15.7  8   1.7   0.5 116  46960 ESO 382-61            
N5122 132414.9 -103916 14.3  8   0.9   0.3 115  46848 MCG -2-34-43          
N5123 132310.4 +430510 13.5  8   1.3   1.1 174  46767 UGC 8415              
N5124 132450.2 -301829 13.1  8   2.2   0.7   9  46902 IC 4233               
N5125 132400.7 +094237 13.4  8   1.7   1.3 170  46827 UGC 8421              
N5126 132453.4 -302001 14.1  8   1.4   0.4  57  46910 ESO 444-28            
N5127 132345.2 +313355 13.5  8   2.8   2.2  75  46809 UGC 8419              
N5128 132529.0 -430058  7.6  8  25.7  20.0  35  46957 ESO 270-9             Centaurus A           
N5129 132410.0 +135836 13.0  8   1.7   1.4  10  46836 UGC 8423              
N5130 132427.2 -101237 14.5  8   0.9   0.5  40  46866 MCG -2-34-44          
N5131 132357.0 +305915 14.4  8   2.1   0.3  81  46819 UGC 8422              
N5132 132428.9 +140533 14.1  8   1.3   0.9  54  46868 UGC 8428              
N5133 132452.9 -040455 14.7  8   1.0   0.7  42  46909 MCG -1-34-15          
N5134 132518.5 -210805 12.2  8   2.8   1.7 155  46938 ESO 576-52            
N5135 132544.0 -295001 12.8  8   2.6   1.8  29  46974 ESO 444-32            
N5136 132451.4 +134417 15.0  8   0.7   0.6  78  46905 IC 888                
N5137 132452.5 +140437 15.6  8   0.6   0.3 117  46907 ZWG 72.71             
N5138 132716.0 -590200       3   8.0   0.0   0        OCL 902               
N5139 132647.0 -472851       4  55.0   0.0   0        GCL 24                Omega Centauri 
N5140 132621.7 -335207 12.8  8   2.1   1.7  33  47031 ESO 382-65            
N5141 132451.4 +362244 13.8  8   1.3   1.0  80  46906 UGC 8433              
N5142 132501.2 +362359 14.2  8   1.0   0.7   5  46919 UGC 8435              
N5143 132501.4 +362615 16.4  8   0.7   0.4  97  46918 MCG 6-30-5            
N5144A132253.9 +703053 13.4  8   1.2   0.8 150  46742 UGC 8420              
N5144B132253.5 +703036 16.0  8   0.2   0.2   0 200298 UGC 8420              
N5145 132513.9 +431602 13.4  8   2.0   1.8  90  46934 UGC 8439              
N5146 132637.4 -121924 13.6  8   1.9   1.3  35  47055 MCG -2-34-49          
N5147 132619.6 +020601 12.3  8   1.9   1.6 120  47027 UGC 8443              
N5148 132638.8 +021849 15.2  8   0.7   0.7   0  47060 MCG 1-34-21           
N5149 132609.1 +355604 13.7  8   1.6   0.9 155  47011 UGC 8444              
N5150 132736.4 -293345 12.7  8   1.3   1.0 115  47169 ESO 444-43            
N5151 132640.8 +165226 14.8  8   0.8   0.8   0  47056 MCG 3-34-32           
N5152 132751.5 -293709 13.3  8   2.1   0.7 117  47187 ESO 444-44            
N5153 132754.3 -293704 12.9  8   2.0   1.4 175  47194 ESO 444-45            
N5154 132628.6 +360038 14.6  8   1.4   1.2  56  47041 UGC 8447              
N5155 132935.4 -632529       3  60.0   0.0   0        ESO 96-SC13           
N5156 132844.2 -485500 12.5  8   2.5   2.0 110  47283 ESO 220-13            
N5157 132716.8 +320151 14.3  8   1.3   0.9 111  47131 UGC 8455              
N5158 132746.9 +174644 13.7  8   1.3   1.2 126  47180 UGC 8459              
N5159 132816.1 +025901 15.0  8   1.4   0.4 162  47235 UGC 8460              
N5160 132821.6 +055945       1   0.0   0.0   0                              
N5161 132913.7 -331028 12.1  8   5.6   2.3  77  47321 ESO 383-4             
N5162 132925.9 +110028 13.2  8   2.7   1.4 160  47346 NGC 5174              
N5163 132654.1 +524515 15.1  8   1.1   0.7  10  47096 UGC 8453              
N5164 132711.9 +552913 14.5  8   1.0   0.9  27  47124 UGC 8458              
N5165 132839.1 +112315 14.9  8   0.8   0.5 174  47281 MCG 2-34-16           
N5166 132815.0 +320156 14.3  8   2.3   0.4  67  47234 NGC 5166A             
N5166A132815.0 +320156 14.3  8   2.3   0.4  67  47234 NGC 5166              
N5166B132833.1 +320409 15.6  8   0.5   0.3  92  47268 MCG 5-32-27           
N5167 132840.2 +124241 14.6  8   0.9   0.9   0  47277 MCG 2-34-17           
N5168 133107.2 -605621       3   4.0   0.0   0        OCL 905               
N5169 132810.0 +464020 14.4  8   2.1   0.8 103  47231 UGC 8465              
N5170 132948.8 -175755 12.1  8   8.2   1.0 127  47396 MCG -3-34-84          
N5171 132921.6 +114407 13.9  8   1.1   0.8  10  47339 UGC 8476              
N5172 132919.0 +170306 12.6  8   3.4   1.8 103  47330 UGC 8477              
N5173 132825.2 +463532 13.2  8   1.0   0.9 117  47257 UGC 8468              
N5174 132925.9 +110028 13.2  8   2.7   1.4 160  47346 NGC 5162              
N5175 132926.3 +105944       1   0.0   0.0   0                              
N5176 132924.9 +114655 15.4  8   0.5   0.5   0  47338 MCG 2-34-21           
N5177 132924.2 +114748 15.5  8   0.7   0.2 135  47337 MCG 2-34-19           
N5178 132929.3 +113730 14.9  8   1.2   0.7  95  47358 UGC 8478              
N5179 132930.8 +114447 15.1  8   0.7   0.4  45  47363 MCG 2-34-23           
N5180 132926.9 +164933 14.0  8   1.4   1.0  25  47352 UGC 8479              
N5181 132941.9 +131816 14.9  8   0.9   0.8  54  47373 MCG 2-34-24           
N5182 133041.6 -280901 13.2  8   1.9   1.3  11  47489 ESO 444-62            
N5183 133006.1 -014314 13.5  8   1.9   0.8 122  47432 UGC 8485              
N5184 133011.4 -013949 13.5  8   2.0   1.2 135  47438 UGC 8487              
N5185 133002.2 +132458 14.4  8   1.8   0.7  58  47422 UGC 8488              
N5186 133003.9 +121031 15.6  8   0.4   0.3  30  47426 ZWG 72.103            
N5187 132948.2 +310748 14.5  8   1.3   0.8  48  47393 MCG 5-32-29           
N5188 133127.9 -344742 12.9  8   3.0   1.1 104  47549 MCG -6-30-7           
N5189 133332.9 -655825 10.3  6   2.3   0.0   0        IC 4274               
N5190 133038.4 +180804 13.8  8   1.0   0.8 159  47482 UGC 8500              
N5191 133047.3 +111205 14.9  8   0.9   0.7  84  47498 MCG 2-34-26           
N5192 133051.7 -014644 15.0  8   0.6   0.3  26  47503 ZWG 17.1              
N5193 133153.5 -331405 12.5  8   1.5   1.5   0  47582 ESO 383-15            
N5193A133149.1 -331423 14.0  8   0.9   0.3  47  47568 ESO 383-14            
N5194 132952.6 +471144  8.9  8  11.2   6.9   7  47404                 M  51 Whirlpool Galaxy           
N5195 132959.2 +471603 10.5  8   5.9   4.6  79  47413 UGC 8494              
N5196 133119.6 -013652 15.2  8   0.8   0.7  97  47540 ZWG 17.2              
N5197 133125.0 -014133 15.2  8   0.6   0.3 150  47546 ZWG 17.3              
N5198 133011.4 +464015 12.7  8   2.0   1.7   0  47441 UGC 8499              
N5199 133042.7 +344952 14.7  8   0.9   0.9   0  47492 UGC 8504              
N5200 133142.4 -000147       1   0.0   0.0   0                              
N5201 132916.2 +530454 14.1  8   1.7   1.1 145  47324 UGC 8480              
N5202 133200.5 -014155 15.4  8   1.3   0.3   0  47589 ZWG 17.10             
N5203 133213.4 -084711 13.6  8   1.8   1.1  85  47610 MCG -1-35-1           
N5204 132936.1 +582506 11.7  8   5.0   3.0   5  47368 UGC 8490              
N5205 133003.1 +623045 13.2  8   3.2   1.8 166  47425 UGC 8501              
N5206 133343.8 -480907 11.6  8   3.8   3.3  37  47762 ESO 220-18            
N5207 133213.9 +135329 14.4  8   1.7   1.0 140  47612 UGC 8518              
N5208 133227.9 +071901 14.9  8   1.7   0.6 162  47637 UGC 8519              
N5209 133242.5 +071940 14.5  8   1.2   1.0   0  47654 UGC 8522              
N5210 133249.4 +071012 14.1  8   1.4   1.2  15  47678 UGC 8523              
N5211 133305.3 -010209 13.6  8   2.1   1.6  30  47709 UGC 8530              
N5212 133256.1 +071717 15.1  8   0.4   0.3 110  47687 ZWG 45.14             
N5213 133439.2 +040751 14.8  8   0.9   0.8 132  47842 UGC 8552              
N5214 133248.5 +415220 14.5  8   1.1   0.8 140  47675 UGC 8531              
N5214A133247.2 +415154 15.8  8   0.6   0.2  30  47679 MCG 7-28-29           
N5215A133506.6 -332852 14.2  8   0.6   0.4 105  47883 ESO 383-28            
N5215B133509.7 -332902 13.9  8   1.2   0.5  80  47887 ESO 383-29            
N5216 133207.1 +624203 13.6  8   1.8   1.2  28  47598 UGC 8528              Keenan's System    
N5216A133441.5 +615935 14.1  8   1.2   0.3  67  47854 UGC 8571              
N5217 133405.9 +175126 13.7  8   1.5   1.4  36  47793 UGC 8546              
N5218 133210.2 +624605 13.1  8   1.8   1.3 100  47603 UGC 8529              Keenan's System     
N5219 133841.8 -455117 13.4  8   1.3   0.8  17  48236 NGC 5244              
N5220 133556.7 -332716 13.2  8   2.4   0.7  97  47972 ESO 383-36            
N5221 133456.2 +134957 14.2  8   1.6   0.8 104  47869 UGC 8559              
N5222 133455.9 +134428 14.1  8   1.6   1.1  33  47871 UGC 8558              
N5222 133457.7 +134437 15.5  8   0.6   0.3  45  93122 UGC 8558              
N5223 133425.1 +344126 13.7  8   1.5   1.3 168  47822 UGC 8553              
N5224 133508.8 +062854 14.8  8   0.7   0.7   0  47884 MCG 1-35-9            
N5225 133320.0 +512927 14.5  8   0.7   0.7   0  47731 UGC 8540              
N5226 133503.6 +135517 16.6  8   0.3   0.1  24  47877                       
N5227 133524.7 +012438 13.7  8   1.8   1.6  40  47915 UGC 8566              
N5228 133435.1 +344640 14.4  8   1.0   0.9   9  47837 UGC 8556              
N5229 133402.9 +475452 14.4  8   3.3   0.5 167  47788 UGC 8550              
N5230 133532.1 +134031 13.0  8   1.9   1.9   0  47932 UGC 8573              
N5231 133548.3 +025956 14.5  8   1.1   0.9 112  47953 UGC 8574              
N5232 133608.2 -082952 13.9  8   1.5   1.4 110  47998 MCG -1-35-3           
N5233 133513.4 +344038 14.8  8   1.4   0.7  80  47895 UGC 8568              
N5234 133729.8 -495014 14.0  8   1.3   0.8  48  48129 ESO 220-24            
N5235 133601.4 +063506 14.8  8   1.2   0.5 120  47984 UGC 8582              
N5236 133700.2 -295202  8.2  8  12.9  11.5  44  48082                 M  83 
N5237 133738.9 -425052 13.2  8   2.0   1.6 115  48139 ESO 270-22            
N5238 133442.6 +513650 14.3  8   1.5   1.2 160  47853 UGC 8565              
N5238 133443.6 +513634 15.0  8   0.8   0.8   0  47853 UGC 8565              
N5239 133626.3 +072211 14.2  8   1.8   1.2  13  48023 UGC 8589              
N5240 133555.1 +353518 13.8  8   1.9   1.4  60  47971 UGC 8587              
N5241 133639.9 -082406 15.0  8   1.1   0.5  55  48043 MCG -1-35-6           
N5242 133707.3 +024614       0   0.0   0.0   0                              
N5243 133615.1 +382036 14.1  8   1.5   0.4 126  48011 UGC 8592              
N5244 133841.8 -455117 13.4  8   1.3   0.8  17  48236 NGC 5219              
N5245 133723.2 +035353 15.0  8   0.8   0.3  90  48110 ZWG 45.48             
N5246 133729.3 +040616 14.7  8   1.0   0.8  63  48128 UGC 8612              
N5247 133802.9 -175305 10.7  8   5.4   4.9  20  48171 ESO 577-14            
N5248 133732.0 +085310 10.9  8   6.2   4.5 122  48130 UGC 8616              
N5249 133737.5 +155820 14.2  8   1.6   1.2 170  48134 UGC 8618              
N5250 133607.1 +511411 14.0  8   1.0   0.9 120  47997 UGC 8594              
N5251 133724.8 +272509 14.8  8   0.7   0.7   0  48119 MCG 5-32-44           
N5252 133815.9 +043233 14.3  8   1.4   0.9  10  48189 UGC 8622              
N5253 133955.8 -313830 11.0  8   5.0   1.9  45  48334 ESO 445-4             
N5254 133938.0 -112939 13.1  8   3.2   1.5 125  48307 MCG -2-35-12          
N5255 133717.9 +570635 15.4  8   0.8   0.2  24  48124 MCG 10-19-98          
N5256 133817.4 +481639 13.9  8   1.2   1.1  30  48192 UGC 8632              
N5257 133952.8 +005025 12.9  8   1.6   0.8 121  48330 UGC 8641              
N5258 133957.8 +004954 12.9  8   1.4   0.9  22  48338 UGC 8645              
N5259 133924.6 +305928 15.2  8   1.1   0.7 108  48292 MCG 5-32-52           
N5259 133923.1 +305933 16.5  8   0.3   0.2  50        MCG 5-32-52           
N5260 134019.8 -235130 13.6  8   1.6   1.4   0  48371 ESO 509-92            
N5261 134016.0 +050437 15.0  8   0.8   0.4 141  48360 ZWG 45.67             
N5262 133538.5 +750224 15.2  8   1.2   0.7  14  47923 UGC 8606              
N5263 133955.6 +282359 14.1  8   1.6   0.4  26  48333 UGC 8648              
N5264 134136.6 -295443 12.6  8   2.6   1.5  54  48467 ESO 445-12            
N5265 134009.0 +365141 14.9  8   0.7   0.6  66  48354 MCG 6-30-68           
N5266 134301.8 -481009 12.0  8   3.3   2.3 103  48593 ESO 220-33            
N5266A134037.0 -482032 12.7  8   3.1   2.5  44  48390 ESO 220-30            
N5267 134040.0 +384740 14.3  8   1.4   0.5  56  48393 UGC 8655              
N5268 134212.6 -135137       0   0.0   0.0   0                              
N5269 134444.1 -625457       3   3.0   0.0   0        ESO 97-SC4            
N5270 134210.9 +041545 14.5  8   1.1   0.8  20  48527 UGC 8673              
N5271 134142.4 +300731 15.2  8   0.9   0.7 168  48477 MCG 5-32-65           
N5272 134211.2 +282234       4  18.0   0.0   0                        M   3 
N5273 134208.3 +353914 12.5  8   2.8   2.5  10  48521 UGC 8675              
N5274 134223.3 +295052 15.6  8   0.4   0.4   0  48536 MCG 5-32-66           
N5275 134223.6 +294931 15.2  8   0.7   0.7   0  48544 MCG 5-32-67           
N5276 134221.9 +353727 14.7  8   0.9   0.5 153  48542 UGC 8680              
N5277 134238.4 +295715 15.4  8   0.6   0.4 138  48563 ZWG 161.129           
N5278 134139.9 +554014 13.7  8   1.3   1.0  57  48473 UGC 8677              
N5279 134143.7 +554024 15.0  8   0.7   0.4  29  48482 UGC 8678              
N5280 134255.5 +295209 14.9  8   0.8   0.8   0  48580 MCG 5-32-72           
N5281 134635.1 -625459       3   8.0   0.0   0        OCL 911               
N5282 134324.8 +300412 14.8  8   1.1   0.8  96  48614 UGC 8687              
N5283 134105.7 +674023 14.5  8   1.1   1.0   0  48425 UGC 8672              
N5284 134724.0 -590900 10.0  3  30.0  20.0   0        ESO 133-?4            
N5285 134425.7 +020638 15.2  8   0.8   0.8   0  48688 ZWG 17.65             
N5286 134626.5 -512222       4  11.0   0.0   0        GCL 26                
N5287 134452.5 +294615 16.3  8   0.7   0.3 100  48741 MCG 5-32-79           
N5288 134844.9 -644107       3   3.0   0.0   0        OCL 910               
N5289 134508.7 +413013 13.7  8   1.9   0.6 100  48749 UGC 8699              
N5290 134519.1 +414247 12.9  8   3.7   1.0  95  48767 UGC 8700              
N5291 134724.3 -302419 14.9  8   1.2   0.8 168  48893 ESO 445-30            
N5291 134723.1 -302502 15.5  8   0.8   0.4  60  48894 MCG -5-33-5           
N5292 134740.0 -305622 12.8  8   1.8   1.6  55  48909 ESO 445-31            
N5293 134652.6 +161622 13.8  8   1.8   1.5 120  48854 UGC 8710              
