023354.638-0.0004-510537.19-0.032 6.3F5                        				   
094555.358-0.0159-584739.08+0.059 6.3F5                        				   
213856.540+0.0249-792635.36-0.046 6.3F5                        				   
213959.713-0.0020-522132.03+0.009 6.3F5                        				   
215830.012+0.0001-590044.79+0.014 6.3F5                        				   
135949.275-0.0018-033259.49-0.060 6.3F5                        				   
172557.891+0.0044-013906.56+0.049 6.3F5                        				   
141131.226-0.0083+012144.21+0.028 6.3F5                        				   
144823.286-0.0080+242159.53+0.045 6.3F5                        				   
051145.269-0.0008+010212.74-0.015 6.3F5                        				   
085939.852-0.0036-191228.59-0.098 6.3F8                        				   
135034.531-0.0033-195349.89+0.034 6.3F8                        				   
172802.350-0.0055-081229.88-0.128 6.3F8                        				   
192248.395+0.0009+095446.13+0.095 6.3F8                        				   
194314.582+0.0173+580059.19-0.060 6.3F8                        				   
030209.306+0.0058-062941.33-0.148 6.3F8                        				   
000257.552+0.0078-200246.37+0.071 6.3F8                        				   
123002.885-0.0310+513207.83+0.024 6.3F8                        				   
124733.392+0.0001-061806.54-0.044 6.3F8                        				   
172131.197+0.0005+284529.46+0.006 6.3F8                        				   
172702.122+0.0025-123044.98-0.062 6.3F8                        				   
050250.421+0.0111+664921.69-0.345 6.3F8                        				   
134023.165-0.0138+503109.76+0.060 6.3F8                        				   
095257.973-0.0213-271956.14+0.093 6.3F8                        				   
181723.723+0.0101-281721.24-0.156 6.3F8                        				   
050354.001+0.0024-414442.20+0.152 6.3F8                        				   
103604.574+0.0007-264029.93-0.062 6.3F8                        				   
024326.586+0.0182-664251.53-0.070 6.3F8                        				   
225835.009-0.0001-353123.45-0.111 6.3F8                        				   
104426.530-0.0387-722637.98+0.040 6.3F8                        				   
144155.721+0.0025-583657.80-0.042 6.3F8                        				   
200735.051+0.0019-550058.71+0.023 6.3F8                        				   
004459.839+0.0247-534254.85-0.010 6.3F8                        				   
003957.858+0.0268-335741.79-0.116 6.3F8                        				   
203059.233+0.0002+365609.06-0.004 6.3F8p                       				   
082013.128+0.0037-005434.24-0.093 6.3G0                        				   
114823.511-0.0067-101847.64-0.115 6.3G0                        				   
152553.263-0.0041+192850.66-0.006 6.3G0                        				   
160703.392-0.0177-140415.34+0.024 6.3G0                        				   
181532.560-0.0064+451234.08-0.109 6.3G0                        				   
054707.645-0.0023-161415.89+0.003 6.3G0                        				   
032317.764+0.0006-074739.00-0.222 6.3G0                        				   
082736.721-0.0026+453910.74-0.351 6.3G0                        				   
085101.448-0.0079+152102.59+0.079 6.3G0                        				   
111232.150-0.0223+354848.96-0.169 6.3G0                        				   
134657.113-0.0342+062101.49-0.108 6.3G0                        				   
141421.308-0.0205-055651.47+0.088 6.3G0                        				   
142315.296+0.0151+011429.74-0.477 6.3G0                        				   
155138.371-0.0018-140800.82-0.005 6.3G0                        				   
050738.321-0.0002+092818.85-0.378 6.3G0                        				   
113844.898-0.0561+450631.13+0.026 6.3G0                        				   
194148.923-0.0156+503130.69-0.153 6.3G0                        				   
100931.779-0.0357-355124.99+0.007 6.3G0                        				   
223943.961+0.0057-281931.28-0.031 6.3G0                        				   
000902.393+0.0057-540006.72+0.016 6.3G0                        				   
063800.639-0.0015-613159.11+0.084 6.3G0                        				   
083512.633+0.0075-395812.36+0.053 6.3G0                        				   
122508.354-0.0135-423052.14-0.029 6.3G0                        				   
172238.036+0.0066-355436.38+0.112 6.3G0                        				   
173149.065+0.0001-460211.05+0.007 6.3G0                        				   
224236.867+0.0009-471238.33-0.326 6.3G0                        				   
124501.660-0.0059-684952.05-0.015 6.3G0                        				   
184749.394-0.0071-775201.88+0.188 6.3G0                        				   
080225.972+0.0004-062014.07-0.016 6.3G0                        				   
210033.828+0.0032-044348.83-0.137 6.3G0                        				   
105748.356+0.0009-594354.67+0.016 6.3G0                        				   
205540.741+0.0047+043157.85+0.011 6.3G0                        				   
183936.936+0.0009+051549.70-0.013 6.3G0p                       				   
143232.892-0.0033-565316.39-0.012 6.3G1v                       				   
192921.509+0.0016-070237.73+0.003 6.3G4v                       				   
081949.918+0.0023+035652.33-0.029 6.3G5                        				   
115653.234-0.0043+613257.42-0.040 6.3G5                        				   
012337.454+0.0184+341444.71+0.116 6.3G5                        				   
164808.890+0.0011+133525.50-0.016 6.3G5                        				   
171959.513+0.0027-055501.77-0.180 6.3G5                        				   
172251.261+0.0030-022317.94-0.112 6.3G5                        				   
180057.203-0.0041+150535.73-0.107 6.3G5                        				   
183014.373+0.0007-054327.61-0.020 6.3G5                        				   
184455.387+0.0008+545348.05-0.019 6.3G5                        				   
185926.811+0.0002-183401.49-0.043 6.3G5                        				   
193934.377-0.0005+455728.83+0.046 6.3G5                        				   
202020.496-0.0005+143409.63+0.009 6.3G5                        				   
202300.924+0.0030-093917.47-0.021 6.3G5                        				   
213845.014-0.0016+252956.25+0.003 6.3G5                        				   
232040.890-0.0068-055428.63-0.057 6.3G5                        				   
232407.792+0.0105-184115.06+0.071 6.3G5                        				   
233342.732-0.0027+450329.25+0.010 6.3G5                        				   
234154.517+0.0006+571536.16-0.002 6.3G5                        				   
041231.371+0.0036+171639.00-0.018 6.3G5                        				   
042038.721+0.0069-061444.45-0.044 6.3G5                        				   
051057.973+0.0050-021514.10-0.145 6.3G5                        				   
060233.840+0.0008-142949.77+0.012 6.3G5                        				   
062827.976-0.0071+161417.93-0.049 6.3G5                        				   
065322.490+0.0007+105947.09-0.136 6.3G5                        				   
154010.410-0.0005+120310.59-0.007 6.3G5                        				   
204752.824+0.0074+522426.40-0.158 6.3G5                        				   
100647.429-0.0023+053641.22-0.016 6.3G5                        				   
131225.369-0.0037+802816.66+0.012 6.3G5                        				   
175303.608+0.0037-105358.67-0.033 6.3G5                        				   
220709.589-0.0023+585026.55-0.023 6.3G5                        				   
034347.210+0.0082+193954.30-0.054 6.3G5                        				   
075047.353+0.0036+031638.03-0.031 6.3G5                        				   
191519.305+0.0005+500415.31-0.003 6.3G5                        				   
033925.732+0.0027+163212.02-0.033 6.3G5                        				   
044944.086+0.0003+155414.93-0.010 6.3G5                        				   
204011.687+0.0358-234625.71+0.464 6.3G5                        				   
225337.913+0.0218-483553.31-0.078 6.3G5                        				   
081552.541-0.0037-305532.50-0.005 6.3G5                        				   
112223.093-0.0045-443845.41-0.034 6.3G5                        				   
144732.074-0.0012-433326.65-0.032 6.3G5                        				   
182521.683-0.0027-355930.31+0.013 6.3G5                        				   
185228.452+0.0009-263901.13-0.046 6.3G5                        				   
021025.645+0.2237-504928.01+0.642 6.3G5                        				   
190652.490-0.0155-374836.68-0.352 6.3G5                        				   
021924.735+0.0008-415054.12+0.023 6.3G5                        				   
022211.974+0.0079-431158.61+0.047 6.3G5                        				   
214429.515+0.0076-383308.93-0.161 6.3G5                        				   
023214.821+0.0054-362538.60+0.009 6.3G5                        				   
234401.091+0.0289-450457.72+0.013 6.3G5                        				   
235629.914+0.0001-244412.95+0.021 6.3G5                        				   
015826.805+0.0019-330400.70-0.026 6.3G5                        				   
024951.008-0.0032-243337.17-0.127 6.3G5                        				   
123529.018-0.0429-615030.65-0.084 6.3G5                        				   
033251.584+0.0111-610100.20+0.050 6.3G5                        				   
064526.075+0.0008-521204.14-0.007 6.3G5                        				   
105956.750-0.0228+774612.37-0.024 6.3G5                        				   
010607.742-0.0021-235933.45-0.045 6.3G5                        				   
074322.153-0.0019+222357.78+0.013 6.3K0                        				   
074901.956+0.0035+132214.84-0.043 6.3K0                        				   
075055.265+0.0003-110743.76-0.040 6.3K0                        				   
075623.895-0.0003+042908.67+0.000 6.3K0                        				   
080048.038-0.0001+194857.67-0.013 6.3K0                        				   
080155.063-0.0035+352447.06-0.007 6.3K0                        				   
081731.651-0.0008+085157.91-0.013 6.3K0                        				   
085708.239-0.0030+170838.16-0.025 6.3K0                        				   
085741.951-0.0011+092316.51+0.000 6.3K0                        				   
090131.398-0.0019+053827.12-0.007 6.3K0                        				   
093155.822-0.0058-102214.17+0.010 6.3K0                        				   
093302.141-0.0014-083019.23-0.034 6.3K0                        				   
095159.626+0.0018-163205.49-0.067 6.3K0                        				   
095211.903-0.0025+000432.02-0.025 6.3K0                        				   
102700.494-0.0041+192152.15-0.009 6.3K0                        				   
105917.956-0.0011+515257.04+0.003 6.3K0                        				   
011618.819+0.0013+330653.21-0.033 6.3K0                        				   
112053.852+0.0094+670603.09-0.047 6.3K0                        				   
112317.962-0.0025+000754.29-0.018 6.3K0                        				   
114203.504-0.0011-201738.40-0.048 6.3K0                        				   
012027.859-0.0030-111420.39-0.071 6.3K0                        				   
115019.527-0.0009-155150.24+0.009 6.3K0                        				   
134228.767-0.0081+414026.54+0.007 6.3K0                        				   
135024.781+0.0017+052949.08-0.009 6.3K0                        				   
150819.528-0.0004+500317.81-0.019 6.3K0                        				   
001159.068+0.0058+480909.39+0.017 6.3K0                        				   
161225.146-0.0040+670838.92-0.043 6.3K0                        				   
165043.113+0.0015+323313.18+0.046 6.3K0                        				   
165036.063-0.0067+415348.10+0.070 6.3K0                        				   
165317.630-0.0037+472500.94+0.105 6.3K0                        				   
020629.340+0.0043+000205.88-0.010 6.3K0                        				   
184336.107+0.0020+363324.33+0.065 6.3K0                        				   
185625.579+0.0005+022815.54-0.011 6.3K0                        				   
190252.589+0.0001+193939.28-0.004 6.3K0                        				   
191837.744+0.0011+493411.02+0.054 6.3K0                        				   
192233.394+0.0007+333105.04-0.033 6.3K0                        				   
193533.612+0.0010-121509.61-0.006 6.3K0                        				   
195216.323+0.0002+362556.27+0.000 6.3K0                        				   
201103.485+0.0013+210804.59+0.034 6.3K0                        				   
202807.532+0.0027+082614.66+0.015 6.3K0                        				   
203121.081+0.0039+521834.74+0.068 6.3K0                        				   
203723.559+0.0009+381943.35-0.043 6.3K0                        				   
204158.183+0.0015+173117.25+0.044 6.3K0                        				   
204959.098+0.0027+053240.61+0.007 6.3K0                        				   
211410.276+0.0001+295404.47+0.005 6.3K0                        				   
023016.626+0.0056+335002.00-0.058 6.3K0                        				   
212241.872+0.0011+301835.45+0.004 6.3K0                        				   
223118.365-0.0011-025440.38-0.035 6.3K0                        				   
230512.982-0.0017-170444.90-0.034 6.3K0                        				   
230710.141+0.0014+524859.08+0.006 6.3K0                        				   
231303.981-0.0024+292629.94-0.033 6.3K0                        				   
031116.751-0.0010-160130.52-0.020 6.3K0                        				   
040440.989+0.0020-202254.16-0.009 6.3K0                        				   
050421.636+0.0014+211641.46-0.014 6.3K0                        				   
050629.663+0.0050+611011.77-0.074 6.3K0                        				   
051840.430+0.0014+402754.21-0.015 6.3K0                        				   
052651.325+0.0011+331545.57+0.000 6.3K0                        				   
054214.327-0.0026-173149.12+0.007 6.3K0                        				   
055811.690+0.0005-005938.83-0.025 6.3K0                        				   
055948.097+0.0012+543250.30-0.035 6.3K0                        				   
060726.853+0.0006+415115.21-0.021 6.3K0                        				   
061345.270-0.0007+511020.68-0.065 6.3K0                        				   
063905.236+0.0003+220150.96-0.026 6.3K0                        				   
070836.257-0.0006+372642.38-0.013 6.3K0                        				   
085230.727+0.0017-131400.74-0.019 6.3K0                        				   
202255.502+0.0048+425900.27+0.036 6.3K0                        				   
215417.397-0.0024+194305.80-0.008 6.3K0                        				   
034406.364-0.0005+483125.36-0.010 6.3K0                        				   
082246.755-0.0035-130316.84-0.043 6.3K0                        				   
000812.111+0.0006-022652.21-0.009 6.3K0                        				   
092532.481-0.0060+163508.89-0.015 6.3K0                        				   
095807.588+0.0007+081850.60-0.024 6.3K0                        				   
102300.432-0.0012+063233.27-0.100 6.3K0                        				   
104857.176-0.0066+292457.38-0.041 6.3K0                        				   
112753.705-0.0023-014200.42-0.003 6.3K0                        				   
113356.275-0.0106+364855.60-0.056 6.3K0                        				   
121059.989-0.0134+814236.30+0.007 6.3K0                        				   
123138.674-0.0026-050309.24+0.031 6.3K0                        				   
130622.725+0.0007+620231.22-0.037 6.3K0                        				   
135727.679-0.0029-230121.92+0.006 6.3K0                        				   
142529.043-0.0006+382335.45-0.015 6.3K0                        				   
160722.187-0.0009+214921.19-0.041 6.3K0                        				   
170449.810+0.0033+484814.37-0.070 6.3K0                        				   
172500.189-0.0908+671823.02-0.004 6.3K0                        				   
181316.537+0.0045+215248.89+0.050 6.3K0                        				   
225434.137-0.0008-071216.99-0.038 6.3K0                        				   
002429.645-0.0022-021308.03-0.037 6.3K0                        				   
000503.827+0.0030-003011.45-0.060 6.3K0                        				   
104320.922+0.0015+044451.89-0.030 6.3K0                        				   
113824.105-0.0021-022609.96+0.009 6.3K0                        				   
012746.555+0.0122-105405.51+0.019 6.3K0                        				   
165502.119+0.0010+254350.26-0.021 6.3K0                        				   
190948.118+0.0014-194812.73-0.079 6.3K0                        				   
022935.281-0.0008+093357.22+0.012 6.3K0                        				   
114706.962+0.0028-355425.42-0.037 6.3K0                        				   
141313.210+0.0007-263643.98-0.014 6.3K0                        				   
172506.172+0.0011-241437.48+0.012 6.3K0                        				   
001458.219+0.0059-345416.37-0.023 6.3K0                        				   
195417.692-0.0096-235628.26-0.414 6.3K0                        				   
202652.958-0.0203-372411.18-0.116 6.3K0                        				   
091534.960+0.0004-573441.08-0.003 6.3K0                        				   
044457.972-0.0005-631346.43+0.002 6.3K0                        				   
034433.843+0.0026-541626.49+0.065 6.3K0                        				   
074928.201-0.0045-444506.68+0.004 6.3K0                        				   
080329.511-0.0024-425655.28-0.013 6.3K0                        				   
082716.446-0.0013-314022.52-0.011 6.3K0                        				   
090206.419-0.0031-392408.72+0.023 6.3K0                        				   
090957.038-0.0099-520459.43+0.045 6.3K0                        				   
094951.322-0.0018-361606.53+0.002 6.3K0                        				   
100515.205-0.0008-362302.17+0.004 6.3K0                        				   
101356.595-0.0023-401837.92-0.002 6.3K0                        				   
101520.871-0.0027-363105.40-0.005 6.3K0                        				   
102517.183-0.0002-422804.68-0.034 6.3K0                        				   
111256.899-0.0008-494411.43-0.009 6.3K0                        				   
114512.554-0.0032-490411.35+0.014 6.3K0                        				   
115554.698+0.0042-394121.00-0.008 6.3K0                        				   
121530.477-0.0297-415447.03-0.175 6.3K0                        				   
131509.720-0.0010-362216.43-0.016 6.3K0                        				   
133205.335+0.0030-382356.98-0.043 6.3K0                        				   
134254.645-0.0007-504726.10-0.027 6.3K0                        				   
134445.701-0.0039-253002.99-0.017 6.3K0                        				   
135352.242-0.0221-351852.34-0.075 6.3K0                        				   
135416.615-0.0129-283410.72-0.069 6.3K0                        				   
140610.905-0.0005-430530.69-0.037 6.3K0                        				   
151231.323-0.0014-481306.96-0.028 6.3K0                        				   
155530.398+0.0011-310501.34+0.024 6.3K0                        				   
155958.049+0.0018-403909.64+0.008 6.3K0                        				   
185237.017-0.0002-292246.35-0.039 6.3K0                        				   
200025.266-0.0088-492104.72-0.017 6.3K0                        				   
201223.904-0.0013-424650.01-0.118 6.3K0                        				   
211514.720+0.0122-403023.39-0.010 6.3K0                        				   
213906.067+0.0053-334044.91-0.051 6.3K0                        				   
221637.445+0.0027-255354.13-0.018 6.3K0                        				   
224243.142+0.0039-441452.48+0.037 6.3K0                        				   
230709.495+0.0017-493623.95-0.014 6.3K0                        				   
055322.888+0.0011-425517.05+0.009 6.3K0                        				   
063651.316+0.0007-413325.09+0.008 6.3K0                        				   
065645.675-0.0001-352029.70-0.003 6.3K0                        				   
140118.959-0.0032-401319.91-0.006 6.3K0                        				   
151841.328-0.0005-311234.05-0.008 6.3K0                        				   
091213.621+0.0226-763945.23-0.025 6.3K0                        				   
091742.289-0.0021-542942.71-0.005 6.3K0                        				   
092327.386-0.0007-601809.26-0.004 6.3K0                        				   
093132.862-0.0046-664309.80-0.006 6.3K0                        				   
114255.426+0.0474-791822.99-0.008 6.3K0                        				   
120344.337-0.0067-741249.95+0.007 6.3K0                        				   
144032.490-0.0043-562625.64+0.004 6.3K0                        				   
144906.939-0.0133-564004.24-0.123 6.3K0                        				   
171219.822+0.0083-704315.85-0.079 6.3K0                        				   
183431.216-0.0012-525330.98-0.054 6.3K0                        				   
184523.710-0.0066-565253.79-0.007 6.3K0                        				   
194018.258+0.0043-542503.43-0.009 6.3K0                        				   
194855.101+0.0015-525317.34-0.053 6.3K0                        				   
201902.971-0.0022-631351.75-0.084 6.3K0                        				   
224821.364+0.0097-614103.20+0.003 6.3K0                        				   
231908.076+0.0047-792821.56+0.007 6.3K0                        				   
051538.868+0.0024-521055.06+0.027 6.3K0                        				   
062448.172-0.0007-524822.96+0.002 6.3K0                        				   
064337.230+0.0073-730706.61-0.106 6.3K0                        				   
125224.570-0.0023-534946.18+0.012 6.3K0                        				   
104605.665-0.0007+062223.39-0.036 6.3K0                        				   
121443.423-0.0021+532604.75-0.015 6.3K0                        				   
142325.624-0.0006-114250.66-0.058 6.3K0                        				   
083942.587-0.0036+733746.80-0.100 6.3K0                        				   
122518.423+0.0004-274456.90-0.004 6.3K0                        				   
195601.457+0.0033-812059.44-0.001 6.3K0                        				   
075513.733-0.0036-305502.84+0.043 6.3K0                        				   
171629.433-0.0057+604014.17+0.014 6.3K0                        				   
010402.476+0.0013+523008.07-0.058 6.3K2                        				   
161547.371-0.0022+272520.25-0.033 6.3K2                        				   
193100.353-0.0015+705923.57+0.056 6.3K2                        				   
204703.588-0.0011-022912.49-0.016 6.3K2                        				   
222746.196+0.0035+315024.69+0.034 6.3K2                        				   
224220.851+0.0001+535432.09+0.000 6.3K2                        				   
225303.834+0.0025+600604.10+0.008 6.3K2                        				   
052654.275-0.0016+352726.33-0.008 6.3K2                        				   
063820.451-0.0012-023237.00+0.015 6.3K2                        				   
201342.734-0.0010+432244.53+0.006 6.3K2                        				   
205710.595+0.0012+002749.46-0.065 6.3K2                        				   
181956.099-0.0035+512051.78-0.052 6.3K2                        				   
191900.083-0.0063-153210.55-0.267 6.3K2                        				   
225935.657-0.0007-130415.07+0.000 6.3K2                        				   
234832.494+0.0002-062250.10-0.024 6.3K2                        				   
073745.164+0.0006-380037.68+0.058 6.3K2                        				   
083330.380+0.0010-465815.70-0.009 6.3K2                        				   
102609.518-0.0116-424419.93-0.052 6.3K2                        				   
110627.367-0.0071-505724.46+0.006 6.3K2                        				   
143056.486-0.0027-405041.78+0.003 6.3K2                        				   
145836.765-0.0041-395424.02-0.063 6.3K2                        				   
153815.662+0.0002-281224.39-0.026 6.3K2                        				   
001842.613+0.0051-431406.78+0.012 6.3K2                        				   
054934.099-0.0004-445230.93+0.011 6.3K2                        				   
141521.183-0.0033-533035.03+0.002 6.3K2                        				   
180526.233+0.0035-812911.21-0.040 6.3K2                        				   
180123.127+0.0001-170924.81-0.005 6.3K2                        				   
093928.196-0.0012+671619.65-0.042 6.3K5                        				   
012324.942-0.0006+202808.49-0.007 6.3K5                        				   
133000.111+0.0006+071043.59+0.002 6.3K5                        				   
184641.438+0.0020+184221.32-0.022 6.3K5                        				   
184802.727+0.0004+041427.51-0.001 6.3K5                        				   
190137.756+0.0003-224143.66+0.000 6.3K5                        				   
211852.089+0.0024+111211.84+0.014 6.3K5                        				   
061848.758-0.0002-150128.97+0.022 6.3K5                        				   
180135.904+0.0020+331841.35+0.029 6.3K5                        				   
233446.694+0.0006+380126.17+0.009 6.3K5                        				   
152738.811-0.0002+250605.05-0.022 6.3K5                        				   
203146.461-0.0022+564647.51-0.007 6.3K5                        				   
061219.129+0.0001+225430.49-0.004 6.3K5                        				   
082355.236+0.0003+103755.22-0.023 6.3K5                        				   
200820.466-0.0017-662116.88-0.005 6.3K5                        				   
045330.640+0.0022-664031.89+0.003 6.3K5                        				   
154058.337-0.0027-474407.82-0.025 6.3K5                        				   
072851.406+0.0007-643035.58-0.012 6.3K5                        				   
104738.750+0.0012-572803.67-0.004 6.3K5                        				   
105158.485-0.0085-550819.10-0.001 6.3K5                        				   
210043.256-0.0005-534420.64-0.022 6.3K5                        				   
222036.238+0.0027-573035.85-0.015 6.3K5                        				   
095342.890-0.0006+055729.92-0.006 6.3M0                        				   
173957.486-0.0010+311209.19+0.015 6.3M0                        				   
020845.727-0.0002-174646.08-0.032 6.3M0                        				   
195046.982+0.0020+374934.92+0.007 6.3M0                        				   
200506.716+0.0031+515022.22+0.034 6.3M0                        				   
233355.533-0.0003+205026.58-0.022 6.3M0                        				   
025704.510+0.0004+043003.48+0.021 6.3M0                        				   
030050.962+0.0013-025243.35+0.006 6.3M0                        				   
031118.756-0.0008-034843.92-0.037 6.3M0                        				   
060622.476+0.0011+293044.63-0.006 6.3M0                        				   
005949.698+0.0016+062859.28-0.008 6.3M0                        				   
085228.587-0.0013+281533.25-0.005 6.3M0                        				   
104211.333+0.0006+314149.06-0.021 6.3M0                        				   
235223.406-0.0035+214014.91-0.015 6.3M0                        				   
080206.240+0.0013-370301.92-0.003 6.3M0                        				   
082317.165+0.0024-381709.36-0.003 6.3M0                        				   
095605.492-0.0002-404930.02-0.035 6.3M0                        				   
132308.713-0.0004-331124.35-0.005 6.3M0                        				   
063134.905-0.0001-365625.94+0.055 6.3M0                        				   
235641.510-0.0015+223853.26-0.004 6.3M0                        				   
201855.917+0.0006-474238.54-0.002 6.3M0                        				   
194337.862-0.0001+484641.70+0.017 6.3M3e                       				   
154403.819-0.0015-545913.26-0.022 6.3M4e                       				   
001522.629+0.0070-320241.24+0.014 6.3M6e                       				   
094534.166-0.0011+343044.08+0.014 6.3M7e                       				   
172554.394-0.0005+165502.53+0.011 6.3Mb                        				   
020235.194+0.0011+132835.57-0.010 6.3Mb                        				   
181605.571-0.0002+022240.27-0.015 6.3Mb                        				   
220516.385-0.0041+464441.26-0.020 6.3Mb                        				   
012930.363-0.0012-464522.90+0.013 6.3Mb                        				   
170434.064+0.0016-681643.81-0.025 6.3Mb                        				   
203754.594+0.0013+181608.55+0.099 6.3Mc                        				   
104503.985+0.0009+672440.77-0.001 6.3N0                        				   
195221.757-0.0001+184019.31-0.003 6.3Oe                        				   
215101.998+0.0003+123732.04-0.002 6.3Pec                       				   
053843.043+0.0053-690602.50+0.006 6.3S3                        				   
021858.023+0.0000+231004.28-0.005 6.4+++                       				   
065700.064-0.0005-081044.13+0.002 6.4+++                       				   
215137.290-0.0010+654510.07-0.015 6.4+++                       				   
055123.038-0.0016-640200.53+0.016 6.4+++                       				   
082733.263+0.0007-205037.92-0.008 6.4A0                        				   
082835.935-0.0031-230417.75-0.022 6.4A0                        				   
083910.238-0.0025+595621.86-0.033 6.4A0                        				   
103343.554-0.0053+532950.69-0.025 6.4A0                        				   
103538.886+0.0006-183408.56+0.008 6.4A0                        				   
131332.100+0.0048+724755.75-0.026 6.4A0                        				   
135027.653-0.0037+583221.99+0.011 6.4A0                        				   
152740.823+0.0048+621632.31-0.024 6.4A0                        				   
173022.361-0.0018+115530.23+0.053 6.4A0                        				   
183322.876+0.0008-055441.10-0.017 6.4A0                        				   
183447.472+0.0002+105330.41-0.007 6.4A0                        				   
183712.565-0.0015+112517.52-0.011 6.4A0                        				   
184740.026+0.0005+490430.09+0.019 6.4A0                        				   
184935.546+0.0012-190831.60+0.010 6.4A0                        				   
192522.355-0.0005+201616.84-0.027 6.4A0                        				   
203353.595-0.0005+100334.77+0.007 6.4A0                        				   
204747.816+0.0021+031824.44+0.021 6.4A0                        				   
214616.582+0.0011+430338.96+0.013 6.4A0                        				   
214701.045-0.0007+700903.01-0.026 6.4A0                        				   
215702.289+0.0010+484004.62-0.022 6.4A0                        				   
220550.560+0.0025+450644.39-0.009 6.4A0                        				   
223636.369-0.0005+114149.28+0.018 6.4A0                        				   
230812.349+0.0022+443342.21-0.005 6.4A0                        				   
231740.044+0.0026-114247.41-0.003 6.4A0                        				   
234853.949+0.0064+595843.65+0.007 6.4A0                        				   
030747.359+0.0005+471830.47-0.008 6.4A0                        				   
031008.753+0.0004+274911.63-0.049 6.4A0                        				   
032509.415-0.0004+411525.66+0.001 6.4A0                        				   
033512.324+0.0019+732049.22-0.024 6.4A0                        				   
033900.113+0.0004+205457.48-0.026 6.4A0                        				   
003226.788+0.0016+432941.34-0.010 6.4A0                        				   
003319.454+0.0077+705854.69-0.002 6.4A0                        				   
052331.098-0.0016+051921.12-0.003 6.4A0                        				   
063342.699+0.0008+330127.38+0.010 6.4A0                        				   
113951.092-0.0028-142807.42-0.012 6.4A0                        				   
212455.462-0.0016+491923.94-0.007 6.4A0                        				   
045810.811-0.0002-021244.57+0.025 6.4A0                        				   
093751.472-0.0042-092528.37+0.002 6.4A0                        				   
124814.338-0.0032+133311.12-0.028 6.4A0                        				   
145813.387-0.0008-110917.91-0.014 6.4A0                        				   
175554.964+0.0009-184807.77-0.020 6.4A0                        				   
200526.355+0.0006-123954.65-0.049 6.4A0                        				   
223017.384+0.0027-143508.96-0.039 6.4A0                        				   
082120.203-0.0012-013608.49-0.041 6.4A0                        				   
005818.945-0.0004+212416.02-0.003 6.4A0                        				   
142529.789-0.0028-195811.41-0.006 6.4A0                        				   
234838.975+0.0020+645234.61-0.020 6.4A0                        				   
031711.421+0.0013+402859.91-0.023 6.4A0                        				   
033011.270+0.0048+592157.76-0.047 6.4A0                        				   
035940.004-0.0005+384913.76+0.000 6.4A0                        				   
063446.357-0.0006+073420.97-0.004 6.4A0                        				   
084257.037+0.0000-355636.03+0.018 6.4A0                        				   
110815.762+0.0006-295821.89-0.020 6.4A0                        				   
131834.551-0.0051-511709.75-0.023 6.4A0                        				   
075059.999-0.0009-243142.46-0.023 6.4A0                        				   
115854.370-0.0020-255431.84-0.019 6.4A0                        				   
013849.979+0.0001-250119.38+0.011 6.4A0                        				   
164417.335-0.0014-272722.35-0.007 6.4A0                        				   
175757.824-0.0005-390813.10-0.039 6.4A0                        				   
175110.955+0.0007-530749.98-0.013 6.4A0                        				   
053654.693-0.0037-663337.10+0.010 6.4A0                        				   
083913.247-0.0043-601901.67+0.026 6.4A0                        				   
110504.214-0.0023-492332.82+0.004 6.4A0                        				   
124358.553-0.0004-362056.06+0.006 6.4A0                        				   
125019.561-0.0037-482734.89+0.002 6.4A0                        				   
125205.284-0.0060-480538.76+0.013 6.4A0                        				   
133428.941-0.0029-481620.40-0.012 6.4A0                        				   
145635.829-0.0022-392458.33-0.024 6.4A0                        				   
175345.547+0.0007-344709.41-0.003 6.4A0                        				   
032611.713+0.0013-413812.68+0.027 6.4A0                        				   
054126.960+0.0011-332401.65-0.002 6.4A0                        				   
070215.590+0.0014-432415.02-0.012 6.4A0                        				   
093046.125+0.0022-315321.70-0.028 6.4A0                        				   
160834.203-0.0017-390619.11-0.031 6.4A0                        				   
234949.562-0.0016-251953.11-0.024 6.4A0                        				   
082727.415-0.0021-550042.38-0.010 6.4A0                        				   
133335.741-0.0078-653757.00-0.012 6.4A0                        				   
160252.379-0.0061-623229.54-0.023 6.4A0                        				   
171635.782-0.0053-743158.98-0.059 6.4A0                        				   
173534.940-0.0009-595045.82-0.009 6.4A0                        				   
211800.302+0.0009-644053.91-0.037 6.4A0                        				   
193952.296+0.0063-664108.16-0.047 6.4A0                        				   
134130.875-0.0005-232658.94+0.007 6.4A0                        				   
170504.956+0.0006+434844.29+0.002 6.4A0                        				   
215246.929+0.0089+734208.37+0.024 6.4A0                        				   
081653.689-0.0093+840327.62-0.018 6.4A0                        				   
235627.682+0.0258+831128.50+0.011 6.4A0                        				   
133911.954-0.0069-754101.86-0.009 6.4A0                        				   
184535.678+0.0011+215905.60+0.012 6.4A0p                       				   
181158.158+0.0013-285405.36-0.005 6.4A0p                       				   
150925.481-0.0022-633834.44-0.018 6.4A0p                       				   
165204.852+0.0012+145827.08+0.004 6.4A0p                       				   
140327.455-0.0032-412524.28-0.019 6.4A0p                       				   
081341.701-0.0026+230815.78-0.010 6.4A2                        				   
111211.007+0.0057+681618.89+0.010 6.4A2                        				   
140514.015+0.0001-162009.13+0.006 6.4A2                        				   
141440.960+0.0028+215224.46-0.003 6.4A2                        				   
141516.851-0.0035+523209.12-0.004 6.4A2                        				   
