I2579 102916.5 +260556 14.2  8   2.0   0.4  55  30892 NGC 3251              
I2580 102817.7 -313104 13.2  8   1.9   1.7 154  30814 ESO 436-25            
I2581 102726.1 -573732       3   5.0   0.0   0        OCL 811               
I2582 102911.2 -302034 13.7  8   1.4   1.3  19  30880 ESO 436-28            
I2583 103110.5 +260317 15.7  8   0.8   0.5 110  31033 MCG 4-25-27           
I2584 102951.4 -345442 13.6  8   1.5   0.3 133  30938 ESO 375-43            
I2585 103026.5 -352136 12.8  8   3.3   1.8 106  30988 NGC 3271              
I2586 103102.3 -284301 13.6  8   0.9   0.5  79  31025 ESO 436-30            
I2587 103059.5 -343346 13.3  8   2.0   1.5  26  31020 ESO 375-51            
I2588 103150.1 -302302 13.6  8   1.4   1.2 141  31088 ESO 436-33            
I2589 103220.7 -240214 14.3  8   0.9   0.6  12  31126 ESO 501-4             
I2590 103616.5 +265746 14.9  8   1.1   1.1   0  31429 UGC 5756              
I2591 103638.6 +350312 14.7  8   1.2   0.7 128  31474 UGC 5763              
I2592 103508.1 -434137 12.2  8   1.8   0.8  37  31335 NGC 3366              
I2593 103615.9 -124331 15.8  8   0.4   0.3  90 155439 NPM1G -12.0327        
I2594 103604.2 -241922 13.4  8   1.4   1.4   0  31405 ESO 501-28            
I2595 103736.0 -110700       0   0.0   0.0   0                              
I2596 103412.2 -731424 14.6  8   1.2   0.8 177  31265 ESO 38-2              
I2597 103747.3 -270451 13.0  8   1.5   1.2   4  31586 ESO 501-58            
I2598 103942.2 +264339 15.1  8   0.4   0.2 144  31713 ZWG 154.37            
I2599 103715.6 -583616       5   0.0   0.0   0                              
I2600 104638.7 +721914 15.9  8   0.6   0.4 125  32151 MCG 12-10-75          
I2601 104713.3 +721925 15.7  8   0.5   0.5   0  32187 MCG 12-10-78          
I2602 104256.5 -642339       3 100.0   0.0   0        OCL 838               Southern Pleiades
I2603 104824.4 +325456       1   0.0   0.0   0                              
I2604 104925.0 +324621 14.8  8   1.2   0.9  40  32390 UGC 5927              
I2605 104947.5 +325818 15.5  8   0.4   0.2  80                              
I2606 105017.5 +375723 14.9  8   0.8   0.3 120  32465 MCG 6-24-21           
I2607 105018.9 +375939 15.6  8   0.7   0.4  65  32468 MCG 6-24-23           
I2608 105015.4 +324608 15.6  8   0.9   0.3 120  32464 ZWG 184.22            
I2609 105017.8 -120629 14.0  8   2.1   0.5  84  32466 NGC 3404              
I2610 105208.7 +330427       0   0.0   0.0   0                              
I2611 105239.0 +100812       1   0.0   0.0   0                              
I2612 105337.1 +324606 16.6  8   0.4   0.3  95  32704 MCG 6-24-33           
I2613 105211.5 +325703 12.2  8   4.1   2.2  30  32614 NGC 3430              
I2614 110133.9 +384814 16.5  8   0.2   0.2   0                              
I2615 110202.2 +375644 15.8  8   0.4   0.4   0  33289 ZWG 184.44            
I2616 110205.7 +384714 15.8  8   0.3   0.2  85  33291 MCG 7-23-12           
I2617 110207.6 +383952 15.2  8   0.9   0.6  93  33292 MCG 7-23-11           
I2618 110158.9 +274712       1   0.0   0.0   0                              
I2619 110215.2 +375759 15.7  8   0.3   0.3   0  33297 ZWG 184.45            
I2620 110223.9 +383020 15.2  8   1.0   0.9 141  33332 MCG 7-23-14           
I2621 110020.2 -651456 11.3  6   0.1   0.0   0        PK 291-4.1            
I2622 110259.7 -161719 14.0  8   1.1   0.9  15  33362 NGC 3505              
I2623 110350.9 -200535 14.4  8   0.8   0.5  70  33418 ESO 569-33            
I2624 110718.1 -192817 12.6  8   2.6   1.5  59  33667 NGC 3497              
I2625 110719.2 -193322 13.9  8   1.0   0.8  55  33671 NGC 3529              
I2626 110903.8 +265416 15.7  8   0.4   0.1  45  33791 ZWG 155.75            
I2627 110953.5 -234336 12.6  8   2.6   2.1  66  33860 ESO 502-21            
I2628 111137.8 +120721 15.5  8   0.8   0.6 168  34038 ZWG 67.30             
I2629 111236.9 +120616 16.0  8   0.5   0.2  40                              
I2630 111242.1 +121909       1   0.0   0.0   0                              
I2631 110950.5 -763641       5   0.0   0.0   0        ESO 38-EN9            
I2632 111305.9 +114026 17.7  8   0.3   0.3   0        NPM1G +11.0268        
I2633 111310.1 +113605 16.5  8   0.4   0.2  10                              
I2634 111328.3 +102909 15.3  8   0.7   0.5 114  34178 MCG 2-29-10           
I2635 111329.8 +112750       1   0.0   0.0   0                              
I2636 111334.0 +112723 17.3  8   0.4   0.2  80        NPM1G +11.0269        
I2637 111349.6 +093512 13.9  8   0.8   0.8   0  34199 UGC 6259              
I2638 111351.8 +103348 14.9  8   1.0   0.5  98  34205 UGC 6261              
I2639 111355.5 +093836 17.1  8   0.4   0.4   0        NPM1G +09.0248        
I2640 111405.5 +105950 16.2  8   0.3   0.2 120                              
I2641 111410.6 +092357       1   0.0   0.0   0                              
I2642 111415.9 +121601       1   0.0   0.0   0                              
I2643 111426.8 +100736       1   0.0   0.0   0                              
I2644 111429.8 +104608 16.0  8   0.4   0.2  90                              
I2645 111430.8 +115312 15.7  8   0.6   0.2  92  34250 ZWG 67.39             
I2646 111437.6 +123143 16.0  8   0.4   0.2   0                              
I2647 111438.6 +120832       1   0.0   0.0   0                              
I2648 111445.6 +101331 15.7  8   0.3   0.3   0  34267 ZWG 67.41             
I2649 111446.4 +110741 16.0  8   0.5   0.5   0  34273 MCG 2-29-15           
I2649 111447.4 +110744 14.9  8   0.3   0.3   0  34273 MCG 2-29-15           
I2650 111452.4 +135110 16.0  8   0.4   0.4   0                              
I2651 111452.2 +121423 16.0  8   0.4   0.2  90                              
I2652 111452.3 +122655 17.1  8   0.5   0.5   0        NPM1G +12.0266        
I2653 111453.5 +103254       1   0.0   0.0   0                              
I2654 111502.9 +123000 16.0  8   0.4   0.3  90                              
I2655 111505.2 +120952 16.5  8   0.2   0.2   0                              
I2656 111505.3 +122244 16.0  8   0.5   0.2 120                              
I2657 111508.7 +134141 16.2  8   0.3   0.3   0                              
I2658 111508.9 +125948       1   0.0   0.0   0                              
I2659 111528.0 +125314       1   0.0   0.0   0                              
I2660 111528.4 +122612 16.2  8   0.4   0.3 160                              
I2661 111529.1 +133632 15.1  8   0.7   0.2 100  34330 ZWG 67.43             
I2662 111530.7 +124615       0   0.0   0.0   0                              
I2663 111532.6 +123615       1   0.0   0.0   0                              
I2664 111539.1 +123345       1   0.0   0.0   0                              
I2665 111540.8 +114326 16.5  8   0.4   0.1 100                              
I2666 111543.8 +134656 14.7  8   0.8   0.6   0  34342 MCG 2-29-16           
I2667 111544.0 +120701 16.2  8   0.3   0.3   0                              
I2668 111532.1 -141017 14.6  8   1.3   0.8 140  34333 MCG -2-29-15          
I2669 111553.1 +132547       1   0.0   0.0   0                              
I2670 111559.5 +114659 16.0  8   0.4   0.3 140                              
I2671 111603.5 +130728       1   0.0   0.0   0                              
I2672 111603.8 +100925       1   0.0   0.0   0                              
I2673 111604.1 +100944 15.1  8   1.0   0.8  35  34368 UGC 6288              
I2674 111608.2 +110254 15.1  8   1.1   0.6  20  34373 UGC 6290              
I2675 111610.9 +121458       1   0.0   0.0   0                              
I2676 111618.5 +094918 16.0  8   0.4   0.2 170                              
I2677 111619.2 +121258 16.5  8   0.2   0.2   0                              
I2678 111621.6 +115655 15.8  8   0.5   0.2 115                              
I2679 111623.2 +120055 15.8  8   0.4   0.4   0                              
I2680 111625.5 +094824 15.3  8   0.5   0.2 135  34387 ZWG 67.47             
I2681 111636.1 +111204 15.5  8   0.4   0.4   0  34405 ZWG 67.48             
I2682 111636.1 +092440       1   0.0   0.0   0                              
I2683 111654.3 +120557 16.5  8   0.3   0.2  90                              
I2684 111701.0 +130559 15.4  8   0.5   0.5   0  34438 ZWG 67.49             
I2685 111700.1 +100541       1   0.0   0.0   0                              
I2686 111703.2 +125653 16.2  8   0.3   0.2  90                              
I2687 111712.1 +100929       1   0.0   0.0   0                              
I2688 111718.0 +132925       1   0.0   0.0   0                              
I2689 111719.7 +125739 16.0  8   0.5   0.1  45                              
I2690 111719.5 +125738 16.2  8   0.6   0.2  40                              
I2691 111724.6 +120154       1   0.0   0.0   0                              
I2692 111733.1 +104607 17.3  8   0.3   0.2  90        NPM1G +11.0274        
I2693 111736.5 +133258       1   0.0   0.0   0                              
I2694 111738.5 +132234 15.0  8   0.4   0.2  90  34491 ZWG 67.50             
I2694 111739.4 +132233 16.0  8   0.2   0.2   0        ZWG 67.50             
I2695 111748.6 +134339 16.3  8   0.4   0.3  45                              
I2696 111749.3 +124521       1   0.0   0.0   0                              
I2697 111751.1 +132402       1   0.0   0.0   0                              
I2698 111751.1 +115307 15.3  8   0.5   0.4   0  34510 ZWG 67.51             
I2699 111752.6 +115435       1   0.0   0.0   0                              
I2700 111754.1 +120317 16.2  8   0.3   0.2 120                              
I2701 111756.9 +110704 16.5  8   0.3   0.2  85                              
I2702 111757.1 +092447 17.5  8   0.2   0.2   0        NPM1G +09.0250        
I2703 111805.1 +173900 15.6  8   0.6   0.6   0  34536 MCG 3-29-26           
I2704 111803.9 +122713 15.4  8   0.4   0.2  75  34533 ZWG 67.52             
I2705 111803.9 +115417       1   0.0   0.0   0                              
I2706 111829.2 +123256       1   0.0   0.0   0                              
I2707 111830.9 +092827 15.8  8   0.4   0.2 170                              
I2708 111834.5 +124242 14.9  8   0.5   0.5   0  34584 ZWG 67.53             
I2709 111840.8 +123351       0   0.0   0.0   0                              
I2710 111844.4 +133402       1   0.0   0.0   0                              
I2711 111846.6 +134423       1   0.0   0.0   0                              
I2712 111852.7 +093738 16.7  8   0.2   0.2   0        NPM1G +09.0251        
I2713 111910.2 +120955 16.9  8   0.3   0.3   0        NPM1G +12.0269        
I2714 111717.2 -624300       3  15.0   0.0   0        OCL 855               
I2715 111914.3 +115703       0   0.0   0.0   0                              
I2716 111916.3 +114155 16.5  8   0.3   0.1  85                              
I2717 111918.7 +120254       1   0.0   0.0   0                              
I2718 111920.9 +120121 15.3  8   0.5   0.2  95  34644 ZWG 67.55             
I2719 111932.2 +120334       1   0.0   0.0   0                              
I2720 111935.6 +120437 15.3  8   0.7   0.5  45  34662 ZWG 67.56             
I2721 111942.7 +121838       0   0.0   0.0   0                              
I2722 111943.9 +135749 15.8  8   0.5   0.3  90                              
I2723 111947.9 +120159 16.3  8   0.3   0.3   0                              
I2724 111948.4 +104302 16.9  8   0.2   0.2   0        NPM1G +10.0255        
I2725 111957.4 +132547 17.6  8   0.4   0.4   0        NPM1G +13.0268        
I2726 111957.4 +132546 16.7  8   0.3   0.2  95                              
I2727 112000.0 +120159 16.2  8   0.4   0.4   0                              
I2728 112005.0 +132538       1   0.0   0.0   0                              
I2729 112006.7 +132433 16.2  8   0.3   0.1 175                              
I2730 112007.4 +122200       1   0.0   0.0   0                              
I2731 112010.3 +133329       1   0.0   0.0   0                              
I2732 112012.4 +122414 16.5  8   0.3   0.3   0                              
I2733 112024.0 +135210       0   0.0   0.0   0                              
I2734 112023.8 +122635 15.8  8   0.6   0.2  10                              
I2735 112103.8 +342040 15.4  8   1.0   0.2 100  34772 UGC 6364              
I2736 112055.0 +122432       1   0.0   0.0   0                              
I2737 112108.3 +141738       1   0.0   0.0   0                              
I2738 112123.0 +342126 15.6  8   0.7   0.7   0  34797 MCG 6-25-49           
I2739 112112.4 +115452 16.5  8   0.2   0.2   0                              
I2740 112117.0 +084506 16.5  8   0.3   0.2  50                              
I2741 112117.5 +090911 17.0  8   0.2   0.2   0                              
I2742 112118.6 +102647 17.0  8   0.3   0.1  45                              
I2743 112125.0 +084135       1   0.0   0.0   0                              
I2744 112142.6 +342146 15.5  8   0.5   0.5   0  34833 MCG 6-25-52           
I2745 112131.7 +132537 15.3  8   0.7   0.3  67  34811 ZWG 67.59             
I2746 112136.4 +114412 16.3  8   0.3   0.2 160                              
I2747 112139.9 +084816       1   0.0   0.0   0                              
I2748 112144.1 +084820 17.1  8   0.4   0.3  60        NPM1G +09.0252        
I2749 112145.2 +083430 15.3  8   0.6   0.3  90  34829 ZWG 67.60             
I2750 112150.7 +093930 16.5  8   0.3   0.1  45                              
I2751 112207.4 +342159 15.8  8   0.6   0.5   0  34873 MCG 6-25-54           
I2752 112202.0 +140728 16.0  8   0.5   0.1 100                              
I2753 112159.7 +095240 16.0  8   0.2   0.2   0                              
I2754 112202.4 +140838 16.0  8   0.5   0.2  85                              
I2755 112202.4 +134735       1   0.0   0.0   0                              
I2756 112201.0 +095736 16.0  8   0.5   0.2 100                              
I2757 112202.1 +082338 14.8  8   0.5   0.3  80  34858 ZWG 67.62             
I2758 112203.2 +074850 15.0  8   0.6   0.2  30  34857 ZWG 39.148            
I2759 112213.2 +241902 15.1  8   0.4   0.4   0  34881 MCG 4-27-27           
I2760 112212.7 +123957 16.5  8   0.3   0.2 110                              
I2761 112217.0 +141038 16.5  8   0.2   0.2   0                              
I2762 112217.9 +124321 15.5  8   0.8   0.2 140  34888 ZWG 67.63             
I2763 112218.4 +130355 14.6  8   1.4   0.2  96  34887 UGC 6387              
I2764 112704.9 -285850 13.1  8   1.7   1.5   0  35222 ESO 439-8             
I2765 112223.1 +141156 17.0  8   0.2   0.2   0                              
I2766 112223.0 +125414 16.0  8   0.5   0.1 140                              
I2767 112223.5 +130439 16.8  8   0.5   0.1  90                              
I2768 112223.5 +123144 16.0  8   0.3   0.2  60                              
I2769 112225.6 +141147 15.3  8   0.3   0.2 170  34894 ZWG 67.65             
I2770 112224.7 +091316 16.9  8   0.2   0.2   0        NPM1G +09.0254        
I2771 112228.0 +123110 17.0  8   0.2   0.2   0                              
I2772 112230.4 +133557       1   0.0   0.0   0                              
I2773 112235.4 +133429       1   0.0   0.0   0                              
I2774 112237.2 +123054       1   0.0   0.0   0                              
I2775 112239.5 +123044 16.5  8   0.2   0.2   0                              
I2776 112240.0 +131951 15.5  8   0.9   0.4 168  34924 MCG 2-29-22           
I2777 112240.6 +120132 15.4  8   0.8   0.4 145  34923 ZWG 67.66             
I2778 112241.9 +123136       1   0.0   0.0   0                              
I2779 112244.4 +132045 17.3  8   0.3   0.2   0        NPM1G +13.0269        
I2780 112248.1 +100858 16.0  8   0.3   0.3   0                              
I2780 112248.2 +100908 16.5  8   0.4   0.2   5                              
I2781 112250.6 +122043 17.5  8   0.3   0.2 160        NPM1G +12.0272        
I2782 112255.4 +132629 14.9  8   1.1   0.9   0  34934 UGC 6395              
I2783 112253.5 +085304 16.6  8   0.5   0.2 165        NPM1G +09.0255        
I2784 112311.5 +130706 16.7  8   0.4   0.2  40        NPM1G +13.0270        
I2785 112315.3 +132330 16.0  8   0.5   0.4 175        NPM1G +13.0271        
I2786 112317.5 +132334 15.2  8   0.7   0.2 116  34968 MCG 2-29-24           
I2787 112319.1 +133747 15.2  8   0.7   0.7   0  34969 UGC 6401              
I2788 112326.7 +124202 17.5  8   0.2   0.1  10                              
I2788 112327.0 +124153 17.0  8   0.3   0.2   0                              
I2789 112333.0 +141112       1   0.0   0.0   0                              
I2790 112334.0 +093317 17.0  8   0.4   0.4   0                              
I2791 112337.5 +125347 16.5  8   0.3   0.1 160                              
I2792 112341.5 +112415 16.0  8   0.4   0.2  85                              
I2793 112347.3 +092704 16.0  8   0.4   0.4   0                              
I2793 112347.6 +092654 16.5  8   0.4   0.2  85                              
I2794 112403.6 +124729       1   0.0   0.0   0                              
I2795 112404.0 +120808 17.9  8   0.3   0.2  60        NPM1G +12.0273        
I2796 112408.3 +092045 16.0  8   0.4   0.3  30                              
I2796 112408.4 +092036 16.5  8   0.3   0.1  10                              
I2797 112421.0 +114223 17.1  8   0.4   0.3 140        NPM1G +11.0276        
I2798 112424.0 +122457 16.0  8   0.8   0.1 175  91114 FGC 1242              
I2799 112426.6 +135058 17.4  8   0.3   0.2 160        NPM1G +14.0277        
I2800 112427.0 +121232 16.0  8   0.5   0.2  95                              
I2801 112429.0 +101101 15.8  8   0.5   0.3  90                              
I2802 112430.3 +121232 16.5  8   0.2   0.2   0                              
I2803 112435.3 +095100 16.0  8   0.4   0.1  55                              
I2804 112455.7 +131322 15.1  8   0.9   0.2  12  35083 MCG 2-29-26           
I2805 112459.9 +140054       1   0.0   0.0   0                              
I2806 112515.2 +093911       1   0.0   0.0   0                              
I2807 112517.0 +113147 17.0  8   0.2   0.1  45                              
I2808 112526.9 +090757       1   0.0   0.0   0                              
I2809 112537.8 +083140       1   0.0   0.0   0                              
I2810 112544.9 +144036 15.2  8   1.3   0.6  30  35142 IC 2810A              
I2810A112544.9 +144036 15.2  8   1.3   0.6  30  35142 IC 2810               
I2810B112549.5 +144007 16.4  8   0.4   0.2  35  35136 MCG 3-29-44           
I2811 112544.7 +091013 15.8  8   0.6   0.3  88                              
I2812 112555.9 +113149 16.0  8   0.5   0.2  20                              
I2813 112606.4 +111522 17.2  8   0.3   0.3   0        NPM1G +11.0277        
I2814 112608.6 +093942 16.2  8   0.3   0.2  50                              
I2815 112616.5 +124813 16.2  8   0.4   0.2 105                              
I2816 112618.3 +103811 15.8  8   0.6   0.3   0                              
I2817 112618.8 +090858       1   0.0   0.0   0                              
I2818 112626.8 +125518 17.7  8   0.3   0.2  90        NPM1G +13.0273        
I2819 112627.6 +135041 15.7  8   0.5   0.2  70  35194 ZWG 67.74             
I2820 112626.8 +101420 16.7  8   0.4   0.2  20        NPM1G +10.0259        
I2821 112634.9 +135745 16.0  8   0.3   0.3   0                              
I2822 112634.0 +112623 14.8  8   1.5   0.7 115  35196 UGC 6449              
I2823 112644.6 +125052 15.2  8   0.7   0.3  10  35205 ZWG 67.76             
I2824 112704.8 +140506       1   0.0   0.0   0                              
I2825 112702.7 +082713       0   0.0   0.0   0                              
I2826 112706.1 +131419 15.1  8   0.6   0.6   0  35223 ZWG 67.77             
I2827 112709.8 +113052       1   0.0   0.0   0                              
I2828 112711.1 +084356 14.5  8   0.9   0.6  51  35225 MCG 2-29-28           
I2829 112714.9 +101922 15.1  8   0.5   0.3   0  35226 ZWG 67.79             
I2830 112721.7 +074851 15.5  8   0.5   0.5   0  35240 ZWG 39.185            
I2831 112722.7 +085845       1   0.0   0.0   0                              
I2832 112725.1 +135921       1   0.0   0.0   0                              
I2833 112726.1 +133610       1   0.0   0.0   0                              
I2834 112731.8 +133414 16.5  8   0.2   0.2   0                              
I2835 112731.5 +120836 17.6  8   0.4   0.2 140        NPM1G +12.0274        
I2836 112737.3 +090508       1   0.0   0.0   0                              
I2837 112741.9 +101847 15.8  8   0.4   0.4   0                              
I2838 112745.2 +140042 17.0  8   0.2   0.2   0        NPM1G +14.0279        
I2839 112745.5 +104911 16.5  8   0.3   0.1   5                              
I2840 112747.5 +132534 17.5  8   0.4   0.4   0                              
I2841 112748.9 +123606       1   0.0   0.0   0                              
I2842 112747.7 +093907 16.2  8   0.3   0.1  45                              
I2843 112758.1 +131102 15.4  8   0.3   0.3   0  35284 ZWG 67.81             
I2844 112758.1 +112712 15.8  8   0.5   0.3 120                              
I2845 112800.4 +123149 17.8  8   0.4   0.3  80        NPM1G +12.0275        
I2846 112800.4 +110931 15.3  8   0.9   0.7 114  35283 MCG 2-29-29           
