I4487 144152.2 +183437 15.5  8   0.8   0.8   0  52496 MCG 3-37-37           
I4488 144252.6 +183714 16.5  8   0.3   0.2   5                              
I4489 144316.0 +183143 16.5  8   0.3   0.2  90                              
I4490 144521.5 -361023       1   0.0   0.0   0        ESO 386-**17          
I4491 144426.0 -134330       0   0.0   0.0   0                              
I4492 144233.8 +372710 15.0  8   0.3   0.3   0  52536 MCG 6-32-88           
I4493 144420.7 +120755 14.4  8   0.8   0.8   0  52638 NGC 5747              
I4494 144427.1 +152852 15.0  8   0.6   0.4 160  52645 MCG 3-38-3            
I4495 144414.5 +233331 15.7  8   0.5   0.3  20  52634 ZWG 134.27            
I4496 144354.5 +332426 15.0  8   1.0   0.8  36  52610 MCG 6-32-90           
I4497 144420.7 +283304 15.1  8   0.5   0.5   0  52636 MCG 5-35-9            
I4498 144500.8 +261800 15.4  8   0.5   0.5   0  52667 MCG 5-35-10           
I4499 150019.1 -821246       4   8.0   0.0   0        GCL 30                
I4500 144435.5 +372858 15.7  8   0.3   0.2  84  52656 MCG 6-32-91           
I4501 144725.4 -222421 14.3  8   1.0   0.7  63  52810 ESO 580-25            
I4502 144515.7 +371759 15.8  8   0.7   0.3 105                              
I4503 144639.6 +160847 14.8  8   0.8   0.4   0  52763 MCG 3-38-10           
I4504 144636.9 +314159 15.4  8   0.3   0.2  95  52750 ZWG 164.23            
I4505 144633.3 +332433 14.8  8   1.2   1.0 174  52754 UGC 9520              
I4506 144639.8 +332406 15.8  8   0.3   0.3   0  52764 ZWG 192.62            
I4507 144742.1 +182721 15.6  8   0.8   0.4 160  52834 MCG 3-38-16           
I4508 144750.7 +314555 15.3  8   0.4   0.4   0  52843 ZWG 164.25            
I4508 144751.5 +314605 16.5  8   0.2   0.2   0        ZWG 164.25            
I4509 144827.0 +314729 14.8  8   0.9   0.2  46  52874 UGC 9536              
I4510 145038.6 -204421       0   0.0   0.0   0                              
I4511 145203.2 -403017       0   0.0   0.0   0                              
I4512 144954.3 +274201 16.0  8   0.4   0.4   0                              
I4513 145214.7 -204316       0   0.0   0.0   0                              
I4514 145055.5 +273443 15.2  8   0.9   0.7 125  53010 UGC 9557              
I4515 145106.6 +372943 15.8  8   0.7   0.5  60  53026 MCG 6-33-3            
I4516 145423.4 +162121 14.4  8   1.0   0.7 162  53274 UGC 9587              
I4517 145435.1 +233835 15.5  8   0.5   0.2 160  53291 ZWG 134.50            
I4518 145741.0 -430753 15.0  8   0.9   0.3 130  53466 ESO 273-12            
I4518 145741.2 -430725 17.0  8   1.3   0.1 115  53467 ESO 273-12A           
I4518 145745.2 -430752 14.3  8   2.2   0.6 108  53471 ESO 273-12            
I4519 145444.4 +372447 15.4  8   0.7   0.4 135  53311 MCG 6-33-7            
I4520 145507.0 +334328 16.1  8   0.4   0.4   0  53328 MCG 6-33-8            
I4521 145927.3 +253500 15.4  8   0.5   0.3 100  53558 MCG 4-35-22           
I4522 151129.7 -755132 13.5  8   2.0   0.5 115  54216 ESO 42-2              
I4523 150510.5 -433035 13.9  8   2.0   1.4   0  53845 ESO 273-15            
I4524 150206.2 +253602 15.6  8   0.5   0.5   0        ZWG 134.68            
I4525 150224.7 +253816 15.7  8   0.4   0.4   0  53705 MCG 4-35-25           
I4526 150238.3 +232104 16.6  8   0.4   0.3  10  53707 UGC 9673              
I4527 150541.0 -422656 13.7  8   1.3   0.7  46  53879 ESO 328-15            
I4528 150133.5 +490647 15.3  8   0.7   0.5 160  53658 MCG 8-27-55           
I4529 150625.7 -431400 15.0  8   0.7   0.6   0  53926 ESO 273-19            
I4530 150345.4 +260600 15.3  8   1.0   0.2  19  53752 UGC 9679              
I4531 150426.4 +232456 15.9  8   0.8   0.5  10  53792 ZWG 135.3             
I4532 150453.7 +231523 15.4  8   0.8   0.4  90  53828 ZWG 135.6             
I4533 150430.3 +274736 14.8  8   1.0   0.7 160  53803 UGC 9687              
I4534 150641.7 +233830 14.5  8   1.5   0.9 160  53943 UGC 9713              
I4535 150824.7 +373952 15.8  8   0.3   0.3   0  54053 MCG 6-33-24           
I4536 151317.3 -180815 13.7  8   2.2   1.8  10  54324 ESO 581-24            
I4537 151732.3 +020252 15.2  8   0.3   0.2  30  54583 ZWG 21.70             
I4538 152111.6 -233930 12.7  8   2.6   2.0  32  54776 ESO 514-10            
I4539 151831.0 +322334 16.3  8   0.4   0.4   0  54642 MCG 6-34-3            
I4540 152002.0 +014700       0   0.0   0.0   0                              
I4541 152955.7 -703502 14.2  8   2.3   0.6 151  55252 ESO 68-6              
I4542 152205.5 +330855 15.1  8   0.8   0.5 123  54855 IC 4542A              
I4542A152205.5 +330855 15.1  8   0.8   0.5 123  54855 IC 4542               
I4542B152206.0 +330849 15.9  8   0.3   0.1 170  54856 MCG 6-34-7            
I4543 152459.4 +132644 15.1  8   1.0   0.6  84  55035 IC 1118               
I4544 152922.5 -503518       0   0.0   0.0   0                              
I4545 154128.6 -813735 14.0  8   1.9   0.9 158  55799 ESO 22-11             
I4546 152658.4 +285107 15.2  8   0.7   0.5 120  55115 MCG 5-36-31           
I4547 152715.0 +284722 15.3  8   0.7   0.6 150  55130 ZWG 165.58            
I4548 152723.9 +285101 16.6  8   0.3   0.3   0  55136 NPM1G +29.0345        
I4549 152914.7 +324933 15.6  8   0.5   0.2  99  55217 MCG 6-34-11           
I4550 153528.5 -503932       4   3.0   0.0   0        NGC 5946              
I4551 153736.2 +055825 12.9  8   4.1   3.3 145  55637 NGC 5964              
I4552 153458.1 +044145       1   0.0   0.0   0                              
I4553 153457.2 +233009 14.0  8   1.8   1.7 144  55497 IC 1127               
I4554 153504.7 +232847 16.7  8   0.3   0.2 135        NPM1G +23.0402        
I4555 154814.8 -781046 13.5  8   1.9   0.5  61  56077 ESO 22-12             
I4556 153522.4 +251752 14.9  8   0.8   0.5 171  55523 MCG 4-37-7            
I4557 153436.9 +394346 15.7  8   0.4   0.3 135  55483 ZWG 222.26            
I4558 153546.2 +252043 15.4  8   0.3   0.2 160  55537 ZWG 136.24            
I4559 153553.4 +252030 15.3  8   0.4   0.3  80  55553 MCG 4-37-8            
I4560 153554.0 +394853 16.7  8   0.4   0.2 105        NPM1G +39.0382        
I4561 153647.0 +252459 15.2  8   0.4   0.2 135  55610 MCG 4-37-11           
I4562 153557.1 +432935 13.7  8   1.2   1.2   0  55559 UGC 9928              
I4562A153602.7 +433014 15.4  8   0.3   0.3   0  55563 ZWG 222.31            
I4563 153603.5 +394954 15.1  8   0.8   0.4 165  55565 MCG 7-32-33           
I4564 153626.9 +433107 14.4  8   1.3   0.5  70  55584 UGC 9930              
I4565 153635.2 +432531 14.8  8   0.9   0.5   8  55592 UGC 9931              
I4566 153642.2 +433223 14.1  8   1.6   1.0 165  55601 UGC 9933              
I4567 153713.3 +431752 13.5  8   1.4   1.0 125  55620 UGC 9940              
I4568 154007.6 +280907 15.3  8   0.6   0.3  30  55746 ZWG 166.28            
I4569 154048.3 +281733 14.9  8   0.9   0.6 132  55783 MCG 5-37-13           
I4570 154122.5 +281345 15.0  8   0.9   0.8  63  55797 UGC 9975              
I4571 154851.6 -671925 13.4  8   1.4   0.5 142  56106 ESO 99-11             
I4572 154154.2 +280801 15.0  8   1.0   0.7  69  55817 MCG 5-37-16           
I4573 154212.2 +234801 15.5  8   0.4   0.2 135  55825 ZWG 136.57            
I4574 154159.2 +281424 15.7  8   0.3   0.1  20  55820 ZWG 166.38            
I4575 154219.6 +234829 15.5  8   0.7   0.6  85  55828 ZWG 136.58            
I4576 154235.4 +234014 14.6  8   1.0   0.6  63  55840 ZWG 136.59            
I4577 154245.5 +234735 15.3  8   0.8   0.8   0  55848 ZWG 136.61            
I4578 155311.6 -744932 13.7  8   1.2   0.5 133  56305 ESO 42-13             
I4579 154251.4 +234625 15.4  8   0.7   0.5  66  55852 ZWG 136.63            
I4580 154314.3 +282123 15.4  8   0.6   0.2 170  55862 ZWG 166.41            
I4581 154401.4 +281636 15.1  8   0.9   0.8   0  55893 MCG 5-37-19           
I4582 154539.4 +280519 14.9  8   1.3   0.3 171  55967 UGC 10021             
I4583 154621.9 +234832 15.2  8   1.0   0.3  36  55999 MCG 4-37-32           
I4584 160012.5 -662257 15.0  8   1.8   1.5  96  56627 ESO 100-4             
I4585 160017.1 -661921 13.0  8   2.6   0.8  54  56630 ESO 100-5             
I4586 155557.5 +055554 13.5  8   1.7   1.6 171  56413 NGC 6014              
I4587 155951.5 +255628 15.3  8   0.4   0.4   0  56614 ZWG 137.12            
I4588 160504.2 +235500 16.0  8   0.3   0.3   0  57025                       
I4589 160722.1 -062314       1   0.0   0.0   0                              
I4590 160821.1 +282843 15.7  8   0.3   0.3   0  57260 MCG 5-38-18           
I4591 161218.0 -275540       5  12.0  10.0   0        LBN 1096              
I4592 161159.6 -192735       5 150.0  60.0   0        LBN 1113              
I4593 161144.5 +120419 10.9  6   0.7   0.0   0        PK 25+40.1            White-Eyed Pea
I4594 161124.5 +234028 16.5  8   0.4   0.2  50                              
I4595 162043.8 -700833 12.7  8   2.7   0.5  63  57876 ESO 69-2              
I4596 161603.6 -223729 15.5  8   1.5   0.5  54  57665 ESO 516-9             
I4597 161739.7 -342158 14.4  8   1.2   1.0 120  57746 ESO 380-2             
I4598 161813.2 -312629 15.0  8   1.5   0.4 175  57772 ESO 451-18            
I4599 161923.2 -421534 12.4  6   0.2   0.0   0        PK 338+5.1            
I4600 161605.3 -224659 16.4  8   0.4   0.4   0  57668 ESO 516-10            
I4601 162000.0 -200200       5  20.0  10.0   0        ESO 585-*N1           
I4602 162324.0 +124500       0   0.0   0.0   0                              
I4603 162536.0 -242800       5  35.0  20.0   0        LBN 1109              
I4604 162535.0 -232700       5  60.0  50.0   0        LBN 1112              Rho Ophiucus Nebula
I4605 163012.5 -250653       5  30.0  30.0   0        LBN 1110              
I4606 163136.0 -260300 10.0  5  60.0  40.0   0        LBN 1107              
I4607 163015.8 +243428 16.0  8   0.4   0.3   0                              
I4607 163016.1 +243416 17.0  8   0.2   0.1  95                              
I4608 164654.1 -772921 14.2  8   0.9   0.8  80  58968 ESO 43-4              
I4609 163301.5 +224753 15.3  8   0.8   0.8   0  58489 MCG 4-39-14           
I4610 163339.2 +391527 16.0  8   0.6   0.2  40  58499 KUG 1632+393A         
I4611 163342.1 +391108 16.0  8   0.5   0.5   0  58498 MCG 7-34-112          
I4612 163349.7 +391548 15.2  8   0.6   0.6   0  58505 MCG 7-34-113          
I4613 163709.1 +360710       0   0.0   0.0   0                              
I4614 163747.2 +360653 15.4  8   0.8   0.6  83  58641 MCG 6-36-57           
I4615 163753.8 +360423 14.0  8   2.0   1.2 140  58644 NGC 6196              
I4616 163759.8 +355945 15.5  8   1.3   0.5  37  58655 NGC 6197              
I4617 164208.1 +364103 16.0  8   1.2   0.4  32                              
I4618 165750.0 -765933 12.7  8   1.7   1.3 118  59325 ESO 43-9              
I4619 164411.1 +174532 14.9  8   0.5   0.5   0  58871 ZWG 110.5             
I4620 164830.0 +191820 15.6  8   0.5   0.3 100  59034 MCG 3-43-4            
I4621 165051.1 +084703 14.8  8   0.9   0.7 122  59104 UGC 10576             
I4622 165204.3 -161417       0   0.0   0.0   0                              
I4623 165105.4 +223139 15.4  8   0.7   0.2 120  59115 MCG 4-40-3            
I4624 165133.5 +172656 15.5  8   0.4   0.4   0  59131 ZWG 110.13            
I4625 165258.8 +022411 13.8  8   2.1   1.0  20  59186 NGC 6240              
I4626 165320.7 +022016       1   0.0   0.0   0                              
I4627 165408.6 -073809 15.5  8   0.8   0.3  50 165701 IRAS16514-0733        
I4628 165700.0 -402000       5  90.0  60.0   0        ESO 332-EN14          
I4629 165612.0 -164300       0   0.0   0.0   0                              
I4630 165509.5 +263948 14.7  8   0.8   0.5   6  59257 UGC 10607             
I4631 171059.0 -773600       0   0.0   0.0   0                              
I4632 165838.2 +225526       0   0.0   0.0   0                              
I4633 171347.1 -773209 13.7  8   4.0   3.0 145  59884 ESO 44-3              
I4634 170133.6 -214932 10.7  6   0.4   0.0   0        PK 0+12.1             
I4635 171540.4 -772921 14.8  8   3.0   0.7 165  59959 ESO 44-5              
I4636 165904.2 +471204       3   0.0   0.0   0                              
I4637 170510.4 -405305 13.6  6   0.4   0.0   0        PK 345+0.1            
I4638 170113.6 +333050 15.6  8   0.8   0.8   0  59446 MCG 6-37-21           
I4639 170254.7 +225550 16.5  8   0.4   0.3 170        NPM1G +22.0562        
I4640 172357.8 -800348 14.2  8   0.9   0.8  90  60209 ESO 24-1              
I4641 172410.7 -800850 13.8  8   1.3   1.3   0  60221 ESO 24-2              
I4642 171145.3 -552358 13.4  6   0.4   0.0   0        PK 334-9.1            
I4643 170832.7 +422021 14.2  8   1.8   1.1 115  59681 NGC 6301              
I4644 172435.8 -735619 14.9  8   1.9   0.4 134  60234 ESO 44-11             
I4645 171443.0 +430615 15.7  8   0.4   0.4   0  59915 ZWG 225.80            
I4646 172353.4 -600001 12.6  8   2.8   1.7   0  60208 ESO 138-23            
I4647 172604.2 -801142 14.3  8   1.6   0.8   3  60280 ESO 24-5              
I4648 171610.3 +435145       1   0.0   0.0   0                              
I4649 171550.0 +572201 15.7  8   1.0   0.2 142  59962 IC 1252               
I4650 171551.9 +571855       1   0.0   0.0   0                              
I4651 172442.0 -495500       3  10.0   0.0   0        OCL 987               
I4652 172626.5 -594342 14.2  8   0.8   0.4  10  60290 ESO 138-25            
I4653 172707.0 -605245 13.2  8   1.1   0.6  52  60311 ESO 138-28            
I4654 173707.9 -742252 13.9  8   1.6   1.1 102  60582 ESO 44-15             
I4655 173435.8 -604317       3   0.6   0.0   0                              
I4656 173744.1 -634347 13.7  8   2.3   0.6  90  60595 ESO 102-10            
I4657 173248.0 -173100       5   0.0   0.0   0        CED 146               
I4658 173609.0 -593524       0   0.0   0.0   0                              
I4659 173412.0 -175600       0   0.0   0.0   0                              
I4660 172145.0 +755055 14.4  8   1.3   0.3 170  60124 UGC 10848             
I4661 175102.4 -740158 12.9  8   1.6   1.2  31  60990 ESO 44-21             
I4662 174708.5 -643831 11.7  8   3.2   1.9 105  60851 ESO 102-14            
I4662A175136.6 -645734 14.5  8   1.4   0.8  44  61002 ESO 102-16            
I4663 174528.7 -445416 13.1  6   0.3   0.0   0        PK 346-8.1            
I4664 174858.8 -631514 13.6  8   1.8   1.0 114  60907 ESO 102-15            
I4665 174612.0 +054300       3  70.0   0.0   0        OCL 85                
I4666 174602.3 +554633       1   0.0   0.0   0                              
I4667 174624.0 +555300       0   0.0   0.0   0                              
I4668 174657.4 +572407       0   0.0   0.0   0                              
I4669 174712.8 +612602 14.9  8   0.7   0.3  94  60856 UGC 10992             
I4670 175507.0 -214439 13.1  6   0.1   0.0   0        PK 7+1.1              
I4671 175505.5 -101705       3   0.0   0.0   0                              
I4672 180214.8 -624956 15.3  8   0.9   0.4  43  61307 ESO 102-21            
I4673 180318.4 -270622 12.9  6   0.2   0.0   0        PK 3-2.3              
I4674 180813.3 -622342 14.9  8   1.1   0.4  89  61445 ESO 140-1             
I4675 180311.3 -090140       0   0.0   0.0   0                              
I4676 180253.0 +114923 15.6  8   0.3   0.3   0  61317 ZWG 84.13             
I4677 175815.7 +663802 15.7  6   1.1   0.7  60        MCG 11-22-17          
I4678 180633.4 -235716       5   0.0   0.0   0        ESO 521-N*26          
I4679 181124.2 -561513 13.5  8   2.2   0.9  99  61522 ESO 182-5             
I4680 181329.5 -642834 13.9  8   1.7   0.8  75  61598 ESO 103-9             
I4681 180908.6 -232609       5   3.0   2.0   0        IC 4684               
I4682 181625.9 -713455 13.3  8   2.3   1.6 144  61669 ESO 71-5              
I4683 180842.0 -261400       0   0.0   0.0   0                              
I4684 180908.6 -232609       5   3.0   2.0   0        IC 4681               
I4685 180917.4 -235914       3  15.0  10.0   0        OCL 22                
I4686 181338.7 -574356 14.7  8   0.6   0.5 125  61601 ESO 140-9             
I4687 181339.4 -574332 14.3  8   0.9   0.5  54  61602 ESO 140-10            
I4688 180811.9 +114243 14.4  8   1.5   1.1 164  61441 UGC 11125             
I4689 181340.3 -574454 15.1  8   0.9   0.3 143  61604 ESO 140-11            
I4690 181651.7 -194641       5   5.0   3.0   0        NGC 6589              
I4691 180845.6 +114944 15.5  8   0.8   0.6 170  61456 ZWG 84.19             
I4692 181450.0 -584139 14.3  8   1.8   0.9   0  61638 ESO 140-13            
I4693 180910.8 +172052       1   0.0   0.0   0                              
I4694 181527.2 -581230 13.8  8   2.3   0.9  18  61647 ESO 140-14            
I4695 181723.8 -585532       1   0.0   0.0   0                              
I4696 182018.0 -644358 13.5  8   2.4   0.9  77  61750 ESO 103-13            
I4697 181227.0 +252538 15.2  8   0.9   0.2   0  61560 MCG 4-43-13           
I4698 182100.0 -632051 15.3  8   1.3   0.3  39  61762 ESO 103-15            
I4699 181832.0 -455900 11.9  6   0.2   0.0   0        PK 348-13.1           
I4700 181704.8 -195158  7.0  5  11.0   0.0   0        NGC 6595              
I4701 181600.0 -164400       5  60.0  40.0   0        LBN 56                
I4702 182303.9 -591420 14.0  8   1.5   1.0 151  61810 ESO 140-20            
I4703 181836.0 -135800       5  35.0  28.0   0        LBN 67                Star Queen Nebula
I4704 182753.7 -713633 13.1  8   1.5   1.2 165  61906 ESO 71-11             
I4705 182810.4 -714135 13.8  8   1.2   0.8  48  61914 ESO 71-12             
I4706 181942.0 -160100       5   3.5   3.5   0        CED 160A              
I4707 181954.0 -160000       5   3.5   3.5   0        CED 160B              
I4708 181346.1 +610925 15.4  8   0.3   0.3   0  61605 ZWG 301.24            
I4709 182419.4 -562207 14.4  8   1.1   0.6   4  61835 ESO 182-14            
I4710 182838.8 -665859 12.5  8   3.6   2.8   5  61922 ESO 103-22            
I4711 182802.0 -645654       0   0.0   0.0   0                              
I4712 183106.7 -714138 13.1  8   2.3   1.2  60  61981 ESO 71-14             
I4713 182958.9 -671328 14.3  8   1.1   0.9 105  61956 ESO 103-23            
I4714 183055.7 -663910 15.1  8   1.3   0.3 176  61976 ESO 103-24            
I4715 182634.8 -182326       3   0.0   0.0   0        ESO 591-**1           
I4716 183245.0 -565743 16.0  8   0.6   0.4  97  62013 ESO 183-1             
I4717 183317.1 -575830 14.2  8   1.6   0.3  93  62024 ESO 140-24            
I4718 183350.0 -600743 13.8  8   1.3   0.6 116  62048 ESO 140-26            
I4719 183311.7 -564358 13.6  8   1.4   1.0 116  62022 ESO 183-2             
I4720 183332.7 -582417 13.6  8   2.6   0.9 163  62030 ESO 140-25            
I4721 183424.7 -582950 12.5  8   5.2   1.5 146  62066 ESO 140-27            
I4721A183426.9 -583201 14.5  8   0.5   0.5   0  62067                       
I4722 183431.3 -574736 13.7  8   1.6   1.2  55  62071 ESO 140-28            
I4723 183556.2 -632236 14.7  8   0.6   0.6   0  62099 ESO 103-27            
I4724 183840.3 -700732 15.1  8   0.8   0.4 159  62183 ESO 71-19             
I4725 183146.7 -190654       3  26.0   0.0   0                        M  25 
I4726 183658.5 -625115 14.7  8   0.9   0.8  23  62133 ESO 103-32            
I4727 183755.8 -624201 14.1  8   1.1   1.1   0  62165 ESO 103-33            
I4728 183757.0 -623151 14.3  8   2.0   0.7 173  62166 ESO 103-34            
I4729 183956.3 -672534 13.4  8   1.6   1.3 150  62218 ESO 103-40            
I4730 183850.3 -632101 14.5  8   1.4   0.7 152  62192 ESO 103-38            
I4731 183842.7 -625636 12.8  8   1.5   0.7  82  62187 ESO 103-37            
I4732 183354.6 -223839 13.3  6   0.2   0.0   0        PK 10-6.1             
I4733 182646.0 +645819 18.0  8   0.1   0.1   0                              
I4734 183825.4 -572926 14.2  8   1.3   0.8  94  62175 ESO 140-33            
I4735 183950.0 -625721 15.5  8   0.7   0.6  39  62213 ESO 103-41            
I4736 183839.8 -575335 14.6  8   1.0   0.9 117  62181 ESO 140-34            
I4737 183958.4 -623550 15.0  8   0.8   0.7 108  62222 ESO 103-42            
I4738 184027.3 -615406 15.3  8   1.2   0.6 150  62234 ESO 140-35            
I4739 184051.7 -615404 15.2  8   1.0   0.8  85  62246 ESO 140-36            
I4740 184300.5 -682136 15.3  8   0.9   0.9   0  62306 ESO 71-20             
I4741 184143.6 -635651 13.8  8   1.4   0.9  35  62269 ESO 103-47            
I4742 184152.2 -635142 13.1  8   1.7   1.4  20  62270 ESO 103-48            
I4743 184129.3 -614619 14.9  8   0.8   0.4  97  62262 ESO 140-37            
I4744 184155.1 -631324 15.3  8   0.6   0.3  85  62271 ESO 103-50            
I4745 184235.7 -645635 13.9  8   2.2   0.9 179  62292 ESO 103-52            
I4746 184555.0 -724016 16.0  8   0.5   0.5   0  62371 ESO 45-14             
I4747 184557.7 -723747 14.9  8   1.1   0.2  72  62372 ESO 45-15             
I4748 184245.9 -640420 14.3  8   0.8   0.8   0  62299 ESO 103-53            
I4749 184249.4 -631232 14.3  8   0.7   0.7   0  62300 ESO 103-54            
I4750 184302.4 -625816 15.1  8   1.1   0.4 112  62308 ESO 103-55            
I4751 184319.5 -620642 14.1  8   1.0   0.7   3  62317 ESO 140-40            
I4752 184347.7 -640454 15.5  8   0.7   0.7   0  62323 ESO 103-57            
I4753 184333.0 -620628 14.1  8   0.7   0.6   5  62319 ESO 140-41            
I4754 184400.4 -615921 14.4  8   1.3   1.2 122  62331 ESO 140-42            
I4755 184500.9 -634130 15.1  8   1.3   0.3  95  62349 ESO 103-58            
I4756 183854.0 +052600       3  40.0   0.0   0        OCL 94                
I4757 184356.0 -571003 14.6  8   0.9   0.4  57  62327 ESO 183-9             
I4758 184618.0 -654524 14.2  8   1.1   0.9 140  62381 ESO 103-62            
I4759 184541.2 -630511 15.4  8   0.9   0.6  10  62367 ESO 103-60            
I4760 184545.9 -625729 15.1  8   0.8   0.8   0  62369 ESO 103-61            
I4761 184355.5 -525112 13.9  8   1.6   1.3 115  62326 ESO 183-10            
I4762 183228.7 +675130       1   0.0   0.0   0                              
I4763 183330.4 +670813 14.1  8   0.4   0.3  90  62029 UGC 11288             
I4764 184707.6 -632904 14.7  8   1.3   0.3 127  62396 ESO 104-4             
I4765 184718.1 -631952 12.3  8   3.5   1.9 115  62407 ESO 104-6             
I4766 184735.6 -631732 14.2  8   1.2   0.4 110  62421 ESO 104-9             
I4767 184741.8 -632419 14.4  8   1.5   0.5  30  62427 ESO 104-10            
