164811.169-0.0017-365259.78+0.027 7.2A5 
082109.181-0.0033-523514.95-0.024 7.2A5 
124739.382-0.0035-581752.18-0.023 7.2A5 
142900.382-0.0028-560812.08+0.004 7.2A5 
142958.132-0.0050-560753.28-0.027 7.2A5 
062124.765-0.0037-600120.20-0.012 7.2A5 
023944.805+0.0046-593406.21+0.011 7.2A5 
184549.760-0.0001+343107.29-0.008 7.2A5 
053110.255+0.0008-421759.39+0.054 7.2A5 
190619.801+0.0013+155141.68+0.025 7.2A5 
100637.243+0.0004+124654.45-0.030 7.2A5 
192056.310+0.0019+005455.11+0.019 7.2A5 
013648.384+0.0046+593734.36-0.016 7.2A5 
145231.147-0.0008+554442.46+0.003 7.2A5 
225133.631-0.0027+590031.99+0.006 7.2B0 
235441.841-0.0041+615018.18-0.023 7.2B0 
165247.280-0.0008-414708.07+0.004 7.2B0 
110842.241-0.0043-570357.18+0.004 7.2B0 
041347.706+0.0076-842906.83+0.031 7.2B0 
102011.866+0.0007-523605.96+0.005 7.2B0 
194615.974+0.0009+320657.30-0.020 7.2B0 
201648.263+0.0005+322247.99-0.005 7.2B0p
230556.584-0.0018+641745.64+0.041 7.2B  
201851.750+0.0001+381648.10+0.011 7.2B1 
021646.380+0.0001+570145.60-0.002 7.2B1 
180425.907+0.0010-242310.40-0.016 7.2B  
214541.967-0.0058+621829.48-0.009 7.2B2 
210352.799-0.0007+551349.67+0.002 7.2B2 
085400.877+0.0025-422909.72-0.009 7.2B2 
024651.346-0.0016+574401.89+0.006 7.2B2 
003041.507-0.0012+622112.89-0.021 7.2B3 
202532.672-0.0015+544103.00-0.006 7.2B3 
202736.828+0.0004+420206.13-0.020 7.2B3 
002740.545+0.0012+583313.29-0.008 7.2B3 
023152.897-0.0054+574150.71-0.007 7.2B3 
075250.075-0.0013-503116.12+0.022 7.2B3 
175956.590+0.0022-332429.95-0.004 7.2B3 
072851.494-0.0028-315048.95+0.003 7.2B3 
101902.728+0.0007-504258.93-0.003 7.2B3 
165654.604-0.0008-403042.63+0.011 7.2B3 
092627.858-0.0012-545227.26+0.014 7.2B3 
101940.970+0.0014-590845.37+0.005 7.2B3 
132905.464-0.0007-635227.67-0.012 7.2B3 
135318.031-0.0025-663045.52-0.009 7.2B3 
143350.056+0.0009-673704.22-0.014 7.2B3 
004250.083-0.0001+641727.17-0.021 7.2B5 
210136.933+0.0014+680948.30+0.006 7.2B5 
223000.489+0.0029+701016.61-0.008 7.2B5 
231201.401-0.0013+644309.38-0.002 7.2B5 
055933.072+0.0022+463204.96-0.005 7.2B5 
074657.769-0.0004-501103.68+0.006 7.2B5 
100058.582-0.0003-502840.34+0.000 7.2B5 
101428.180-0.0026-514852.04-0.004 7.2B5 
071245.337-0.0006-511241.84+0.009 7.2B5 
080931.219-0.0009-523427.88+0.008 7.2B5 
150903.032-0.0041-615315.54-0.008 7.2B5 
163519.869-0.0016-533851.98-0.025 7.2B5 
180629.675+0.0008-583416.12-0.014 7.2B5 
074836.508-0.0002-304518.32+0.049 7.2B5 
202030.782+0.0003+320124.41-0.001 7.2B5 
190355.644+0.0006+340903.49-0.017 7.2B5 
184857.938+0.0012+211001.90+0.001 7.2B5 
061215.832-0.0019+101959.84-0.012 7.2B5 
220004.667+0.0001+550111.12-0.005 7.2B5 
012951.295-0.0001+601504.32-0.008 7.2B5 
042703.597+0.0031+714651.91-0.032 7.2B8 
015102.561+0.0014+472510.24-0.014 7.2B8 
205039.682+0.0013+422254.05-0.017 7.2B8 
050338.283+0.0005+371604.74-0.037 7.2B8 
064505.733+0.0010-465610.00+0.000 7.2B8 
075420.910-0.0031+710446.02-0.028 7.2B8 
170530.393+0.0005-220425.27-0.047 7.2B8 
192417.976+0.0000+310250.88+0.002 7.2B8 
193105.813+0.0026+483455.74+0.002 7.2B8 
194013.474+0.0000+265942.71-0.009 7.2B8 
201712.688+0.0019+403527.34-0.016 7.2B8 
202835.905-0.0013+005300.71-0.014 7.2B8 
221925.780+0.0004+600852.14+0.000 7.2B8 
164106.379-0.0009+621829.06-0.003 7.2B8 
190619.193-0.0001-271713.74-0.008 7.2B8 
063521.988+0.0002-384833.28-0.005 7.2B8 
075451.046-0.0023-313203.15+0.025 7.2B8 
075521.971+0.0017-281700.63+0.024 7.2B8 
081317.930-0.0029-362031.97-0.009 7.2B8 
081322.361-0.0032-361837.06+0.010 7.2B8 
081314.941-0.0019-521410.47+0.001 7.2B8 
104014.917-0.0025-470937.38+0.005 7.2B8 
113056.211-0.0040-415536.93-0.023 7.2B8 
115204.234-0.0005-492405.27-0.009 7.2B8 
134249.854-0.0021-441127.06-0.009 7.2B8 
144315.423+0.0003-473414.51-0.011 7.2B8 
154024.688-0.0009-441718.91-0.008 7.2B8 
155522.922-0.0010-443138.75-0.069 7.2B8 
174043.494+0.0010-320918.46+0.015 7.2B8 
180853.622+0.0009-423925.70-0.006 7.2B8 
072101.836+0.0009-505116.01+0.000 7.2B8 
081528.096+0.0002-372219.48+0.002 7.2B8 
000908.553+0.0021-501001.18-0.022 7.2B8 
110255.113-0.0036-721432.47-0.003 7.2B8 
111042.032-0.0009-602304.12+0.000 7.2B8 
113804.047+0.0004-653922.23-0.017 7.2B8 
171416.179-0.0013-624405.01-0.029 7.2B8 
182042.059+0.0022-595023.74-0.005 7.2B8 
065212.089-0.0005-053845.07-0.022 7.2B8 
064314.391+0.0004-215144.34+0.011 7.2B8 
221648.147+0.0001+300529.00-0.008 7.2B8 
174149.750-0.0004+234511.94-0.011 7.2B8 
032639.415+0.0017+505047.01-0.028 7.2B8 
012104.428+0.0018+543742.52-0.029 7.2B8 
224947.669+0.0009+545047.89-0.015 7.2B8 
212946.258-0.0024+602242.77-0.006 7.2B8 
093906.049-0.0001-230542.64+0.006 7.2B9 
212317.339+0.0004+645959.35+0.014 7.2B9 
202714.199-0.0004+430851.20+0.003 7.2B9 
061746.761+0.0000+401116.82-0.035 7.2B9 
184828.177+0.0001+362626.95-0.007 7.2B9 
073851.348+0.0087+075758.11-0.064 7.2B9 
081250.633-0.0007+045541.45-0.027 7.2B9 
011114.907+0.0008+463747.75-0.004 7.2B9 
011436.006+0.0053+492544.94-0.029 7.2B9 
131557.679-0.0025+212255.07-0.016 7.2B9 
174610.834-0.0007+053928.51-0.019 7.2B9 
184220.058-0.0002+363305.55-0.006 7.2B9 
200007.068+0.0005+324721.90-0.013 7.2B9 
205843.760+0.0021+313853.63+0.036 7.2B9 
213250.703-0.0001+324637.30+0.010 7.2B9 
214011.438-0.0007+494100.43+0.017 7.2B9 
215217.365+0.0042+722924.49+0.016 7.2B9 
222524.133-0.0001+502405.55+0.002 7.2B9 
232111.724-0.0021+644427.22+0.008 7.2B9 
033339.107+0.0007+380046.35-0.030 7.2B9 
033723.465+0.0024+400522.40-0.018 7.2B9 
053409.667+0.0027+435614.33-0.032 7.2B9 
012040.712+0.0021+513540.93-0.012 7.2B9 
162005.525-0.0006-200322.38-0.016 7.2B9 
202433.313+0.0008+053033.81-0.010 7.2B9 
062814.003+0.0003+051618.63-0.013 7.2B9 
083048.717-0.0016-310804.92-0.005 7.2B9 
152134.432-0.0007-445619.32-0.031 7.2B9 
153706.871-0.0010-262932.70-0.004 7.2B9 
222433.858-0.0003-232201.27+0.014 7.2B9 
172209.207+0.0005-303006.46-0.022 7.2B9 
103851.371-0.0027-642953.74+0.002 7.2B9 
153611.942-0.0075-650652.61-0.044 7.2B9 
083156.948-0.0006-390359.55-0.002 7.2B9 
093457.222+0.0002-342203.21-0.006 7.2B9 
142443.808-0.0029-404518.46-0.017 7.2B9 
145954.775-0.0006-461451.05-0.004 7.2B9 
165045.515-0.0008-381524.76-0.040 7.2B9 
171824.747+0.0003-474902.60-0.022 7.2B9 
173716.812+0.0008-491440.62-0.003 7.2B9 
174337.134-0.0005-455814.18+0.016 7.2B9 
175151.799+0.0022-352151.59+0.032 7.2B9 
184737.203+0.0012-281646.67-0.001 7.2B9 
185046.973+0.0014-341816.64+0.006 7.2B9 
185656.428-0.0004-331946.97-0.023 7.2B9 
185827.885+0.0009-341250.69+0.015 7.2B9 
190232.603+0.0006-343755.37-0.006 7.2B9 
190459.975+0.0021-375741.63-0.023 7.2B9 
195110.238+0.0015-272819.85-0.010 7.2B9 
200924.839+0.0005-335224.02+0.025 7.2B9 
103332.513-0.0004-465835.54-0.015 7.2B9 
083235.449-0.0034-550724.14+0.020 7.2B9 
095913.085-0.0031-580743.01-0.005 7.2B9 
133531.306-0.0195-854928.78-0.016 7.2B9 
133349.957-0.0035-660443.42-0.012 7.2B9 
152500.070-0.0044-763128.53-0.010 7.2B9 
160833.018-0.0002-625854.52-0.008 7.2B9 
163015.571-0.0018-522626.77-0.002 7.2B9 
184430.597+0.0003-534806.44-0.022 7.2B9 
201342.441+0.0003-613258.82-0.004 7.2B9 
063838.525+0.0002-601058.63+0.011 7.2B9 
085356.553-0.0030-414938.21+0.002 7.2B9 
204647.496+0.0017+322511.25-0.017 7.2B9 
035051.298+0.0001+350558.12-0.019 7.2B9 
224936.239+0.0011+663313.47-0.004 7.2B9 
111140.548-0.0011-601838.25+0.000 7.2B9 
052604.246+0.0000-104527.63+0.004 7.2B9 
054912.782+0.0001+210810.08-0.003 7.2B9 
071542.916+0.0012+195051.30+0.006 7.2B9 
031649.053+0.0017+511304.91-0.032 7.2B9 
202920.860+0.0016+502738.05+0.016 7.2B9 
213613.316+0.0000+504045.46+0.009 7.2B9 
214221.139+0.0010+505129.48+0.007 7.2B9 
001715.885+0.0009+545850.46-0.005 7.2B9 
024107.632+0.0012+561612.02-0.015 7.2B9 
003835.367-0.0020+573100.39-0.009 7.2B9 
105105.952-0.0029+561416.31-0.014 7.2B9 
171222.826+0.0008+571323.68-0.014 7.2B9 
213826.199-0.0019+565824.85-0.016 7.2B9 
091517.453-0.0095+670819.82-0.037 7.2F0 
114050.566+0.0035+600622.04-0.006 7.2F0 
151234.359-0.0059+355815.15-0.040 7.2F0 
074542.268-0.0039+393249.64-0.003 7.2F0 
085235.006-0.0010+181129.42+0.020 7.2F0 
085846.953-0.0019+660005.89-0.028 7.2F0 
085953.670-0.0058-224131.18+0.015 7.2F0 
093912.731-0.0004+252202.99+0.019 7.2F0 
103217.331-0.0038+242633.46+0.014 7.2F0 
104730.309-0.0084+600727.64-0.026 7.2F0 
110536.392+0.0054+644815.17+0.020 7.2F0 
112056.640-0.0191+514540.20-0.104 7.2F0 
112608.763-0.0075+224227.76-0.004 7.2F0 
120644.166-0.0123+573603.61-0.001 7.2F0 
131858.530-0.0074-123852.31+0.004 7.2F0 
145848.451-0.0010+241010.42+0.012 7.2F0 
163241.997-0.0053+625118.06+0.036 7.2F0 
165243.904+0.0023+765108.55+0.010 7.2F0 
180216.865+0.0027+513823.16+0.016 7.2F0 
182835.508-0.0010+462525.56+0.022 7.2F0 
193531.817+0.0020+533248.07+0.065 7.2F0 
201056.078+0.0245+843240.35+0.044 7.2F0 
203514.217-0.0037+442430.87-0.068 7.2F0 
022755.083+0.0205+734245.09-0.048 7.2F0 
220431.437+0.0000-084301.62-0.053 7.2F0 
225141.629+0.0028+044708.44-0.006 7.2F0 
231742.212+0.0030+310149.92+0.010 7.2F0 
232003.099+0.0051+645055.04+0.000 7.2F0 
235834.423-0.0011-140732.26-0.010 7.2F0 
025454.234-0.0003-140129.12+0.000 7.2F0 
035249.713-0.0021-221634.43+0.038 7.2F0 
040112.174+0.0006-221631.96+0.017 7.2F0 
084955.832-0.0016+144958.74-0.012 7.2F0 
093514.281-0.0041+605330.78-0.064 7.2F0 
131727.351-0.0054-103246.93+0.015 7.2F0 
173402.289-0.0020-230155.34-0.090 7.2F0 
093756.234-0.0094+730449.50-0.026 7.2F0 
144135.427-0.0023+512350.28-0.045 7.2F0 
172732.776-0.0004+162723.93+0.016 7.2F0 
175110.284+0.0074+445429.42+0.020 7.2F0 
190708.035+0.0014+223504.44+0.037 7.2F0 
000400.266+0.0015+120844.16-0.021 7.2F0 
232742.989+0.0135+740711.38+0.030 7.2F0 
071448.084+0.0010+523242.50-0.019 7.2F0 
181619.369+0.0062-311917.37-0.029 7.2F0 
144145.927-0.0015-294151.51-0.013 7.2F0 
154311.467+0.0010-252455.87-0.009 7.2F0 
114336.542+0.0005-682842.80+0.007 7.2F0 
182548.970-0.0015-533831.40+0.008 7.2F0 
073811.113+0.0025-312713.53-0.021 7.2F0 
102307.339-0.0009-503138.84+0.023 7.2F0 
135021.234-0.0030-310404.89-0.041 7.2F0 
145625.620-0.0032-393743.06-0.030 7.2F0 
164956.039+0.0014-430626.43-0.055 7.2F0 
171654.487+0.0014-302102.91+0.012 7.2F0 
184648.028+0.0074-434718.63-0.058 7.2F0 
020933.779+0.0048-452801.34-0.050 7.2F0 
201006.812+0.0026-251701.31+0.004 7.2F0 
201815.676+0.0031-425134.47-0.042 7.2F0 
222739.256+0.0004-262506.77+0.002 7.2F0 
232318.422-0.0008-413603.67+0.017 7.2F0 
054549.690-0.0021-470024.23-0.019 7.2F0 
011015.587-0.0053-565146.58-0.066 7.2F0 
120531.520-0.0025-641624.54+0.003 7.2F0 
154125.547-0.0022-650405.13-0.027 7.2F0 
015405.717-0.0006-772927.63+0.041 7.2F0 
183347.456-0.0016-714608.19-0.001 7.2F0 
214414.476+0.0075-620651.27-0.022 7.2F0 
063311.862+0.0000-374919.60-0.004 7.2F0 
070930.456-0.0007-355927.76+0.009 7.2F0 
140153.995-0.0062-601526.71-0.006 7.2F0 
220045.401-0.0038+312700.22-0.030 7.2F0 
075624.633+0.0018+314145.31+0.001 7.2F0 
072018.831-0.0002-083258.01+0.016 7.2F0 
192403.298+0.0002-065837.75+0.019 7.2F0 
235935.090+0.0111-015100.76+0.017 7.2F0 
170523.385+0.0001+032618.10-0.012 7.2F0 
090032.778-0.0045-120829.26-0.066 7.2F0 
095502.033-0.0002-122801.68+0.055 7.2F0 
224100.013-0.0045+251236.67-0.035 7.2F0 
051130.079+0.0016+531405.04-0.035 7.2F0 
220007.245+0.0009+513105.51-0.007 7.2F0 
205800.376+0.0001+560709.63-0.022 7.2F0 
222350.162+0.0032+583204.50-0.013 7.2F0 
225702.730-0.0006+562925.83-0.030 7.2F0 
030850.623+0.0056+582052.29-0.034 7.2F0 
071131.665+0.0035+553644.17-0.036 7.2F0 
152934.728-0.0050-172626.97+0.011 7.2F0p
162825.142-0.0036-244500.42-0.054 7.2F2 
214505.104+0.0020-223350.54-0.034 7.2F2 
091808.898-0.0078-224031.99+0.004 7.2F2 
235021.208+0.0030+665428.96+0.023 7.2F2 
100550.889-0.0102+642448.11-0.013 7.2F2 
103555.626+0.0024+633532.98-0.002 7.2F2 
092741.682-0.0015+411149.74-0.036 7.2F2 
155607.165+0.0013+392546.06+0.029 7.2F2 
095109.433-0.0066+362919.60-0.032 7.2F2 
192418.120+0.0055-700629.96-0.183 7.2F2 
005655.093-0.0046+643159.92+0.040 7.2F2 
082509.461-0.0037+535555.54+0.017 7.2F2 
094255.026-0.0011+321551.93-0.037 7.2F2 
101016.858-0.0089+493026.04-0.041 7.2F2 
111941.599-0.0036+380603.07-0.067 7.2F2 
114825.219-0.0071+282501.16-0.013 7.2F2 
120947.663-0.0038-051333.53+0.007 7.2F2 
171737.306-0.0074+640200.89+0.061 7.2F2 
020152.560+0.0092+075151.14-0.056 7.2F2 
185515.370-0.0010-144129.93+0.011 7.2F2 
204922.224+0.0130+835631.03+0.111 7.2F2 
211732.554+0.0000+223229.28-0.044 7.2F2 
025334.813-0.0019-074502.20-0.073 7.2F2 
040116.686+0.0055+400542.02-0.047 7.2F2 
180230.832-0.0040+441402.82-0.056 7.2F2 
193926.294+0.0001+221523.99+0.020 7.2F2 
201937.751+0.0013-314342.67+0.027 7.2F2 
203952.542+0.0037-360201.24-0.056 7.2F2 
151940.444-0.0022-241613.78-0.036 7.2F2 
031858.096-0.0012-735910.91-0.098 7.2F2 
100119.007+0.0020-704340.24+0.027 7.2F2 
185623.224+0.0023-614908.94+0.027 7.2F2 
093022.000-0.0044-313302.18+0.007 7.2F2 
103448.926+0.0051-312046.52-0.080 7.2F2 
103723.478-0.0046-433123.49+0.024 7.2F2 
155713.726-0.0022-273834.35-0.064 7.2F2 
014840.909-0.0028-383927.82-0.102 7.2F2 
230227.469-0.0009-451813.43-0.007 7.2F2 
083552.448-0.0144-562224.43+0.063 7.2F2 
110648.119-0.0036-704949.24-0.013 7.2F2 
163421.387+0.0015-621626.90-0.022 7.2F2 
170726.871-0.0034-654451.46-0.057 7.2F2 
223208.956+0.0212-690627.50-0.017 7.2F2 
234723.085+0.0061-682339.10-0.039 7.2F2 
052511.206+0.0021-541904.84+0.036 7.2F2 
141657.081-0.0089-575117.00-0.036 7.2F2 
184551.384+0.0009-102934.29-0.008 7.2F2 
190623.061+0.0010+070921.63+0.056 7.2F2 
160258.808+0.0004-080253.89-0.012 7.2F2 
212436.000-0.0012-064255.19-0.056 7.2F2 
114640.707+0.0013-034433.70-0.051 7.2F2 
023708.023+0.0026-022003.38+0.010 7.2F2 
200019.655+0.0002+130602.94+0.003 7.2F2 
084531.256-0.0085+282643.71+0.032 7.2F2 
142405.460-0.0089+493159.08+0.048 7.2F2 
111334.631-0.0045+552456.73+0.003 7.2F2 
144943.019+0.0037+230155.98-0.008 7.2F3v
023542.876-0.0051+633802.72-0.051 7.2F5 
003951.935-0.0050+631337.49-0.034 7.2F5 
101700.850+0.0007+471830.56-0.123 7.2F5 
060106.160-0.0017+415619.81-0.046 7.2F5 
123739.087+0.0003+384103.74-0.074 7.2F5 
145138.212+0.0007+390613.81+0.001 7.2F5 
033010.864+0.0016+363818.31-0.015 7.2F5 
213123.397-0.0002+400355.63-0.015 7.2F5 
073804.594+0.0016+613200.75+0.030 7.2F5 
075634.353+0.0096+715049.59+0.032 7.2F5 
075640.084-0.0039-163152.10-0.031 7.2F5 
080132.517-0.0032+412313.73-0.093 7.2F5 
082400.277+0.0042+685528.02+0.023 7.2F5 
083757.550-0.0106-085253.57-0.025 7.2F5 
093709.215-0.0288+720449.46-0.095 7.2F5 
093927.973-0.0061+351434.67-0.004 7.2F5 
100504.393+0.0011+075927.63+0.016 7.2F5 
012915.431+0.0013+600209.44+0.004 7.2F5 
142643.501-0.0014+782955.11+0.079 7.2F5 
143133.799-0.0024+173835.59-0.023 7.2F5 
154430.387-0.0038+032211.11-0.061 7.2F5 
154717.060-0.0165-001612.47-0.028 7.2F5 
155057.111-0.0014+423356.19+0.039 7.2F5 
160537.944-0.0038+215334.11-0.097 7.2F5 
162448.088+0.0004+444124.25+0.009 7.2F5 
163200.851-0.0014-094144.68+0.033 7.2F5 
163323.503-0.0031-041542.26-0.042 7.2F5 
175429.794+0.0006-032746.46-0.159 7.2F5 
183057.798-0.0023+410623.59+0.027 7.2F5 
183314.741-0.0017+400935.01+0.057 7.2F5 
195142.874+0.0068-105659.44-0.004 7.2F5 
200333.518+0.0027-152447.69-0.002 7.2F5 
022423.472+0.0051-030617.49-0.137 7.2F5 
230244.261+0.0009+230750.09-0.019 7.2F5 
230535.461+0.0017+201428.89+0.037 7.2F5 
024140.860+0.0049+585838.16-0.014 7.2F5 
234105.402-0.0124+461306.33-0.031 7.2F5 
033109.001+0.0017+390851.88-0.030 7.2F5 
042330.385+0.0065+242419.40-0.043 7.2F5 
043416.670+0.0042+455449.40-0.046 7.2F5 
050655.410+0.0042-050956.04-0.025 7.2F5 
050708.767+0.0015-171801.76-0.179 7.2F5 
