#full_name,epoch_mjd,q,a,e,i,w,om,ma,tp_cal,orbit_id,H,G,neo,M1,M2,diameter,extent,albedo,rot_per,per_y,moid,class
"     1 Ceres",55400,2.546503651127214,2.765348506018043,.07913825487621974,10.58682160714853,72.58981198193074,80.39319901972638,113.4104433863731,20090208.8561149,"JPL 30",3.34,0.12,N,,,952.4,"974.6 x 909.4",0.090,9.074170,4.5986780874241,1.5833,MBA
"     2 Pallas",55400,2.131787040235174,2.772153211365543,.2309995596581508,34.84090359779853,310.1509424754423,173.1294969268293,96.1482659817989,20090428.7401461,"JPL 25",4.13,0.11,N,,,545,582x556x500,0.1587,7.8132,4.6156625065167,1.23163,MBA
"     3 Juno",55400,1.989268123404657,2.670091231443168,.2549812156307972,12.98210935763895,248.1080652287592,169.9113817075248,32.09608333623976,20100302.9186366,"JPL 87",5.33,0.32,N,,,233.92,,0.2383,7.210,4.3631219633955,1.04125,MBA
"     4 Vesta",55400,2.152593546529499,2.361912323243681,.08862258545936168,7.13406257854299,149.8373992529071,103.9096808087324,307.8010497902699,20110131.2442474,"JPL 31",3.20,0.32,N,,,530,,0.4228,5.342,3.6299768922071,1.14074,MBA
"     5 Astraea",55400,2.086377168575985,2.577103206053531,.1904176892585622,5.368843844478006,358.3534093287288,141.6442260593325,239.0455670144377,20111212.7096673,"JPL 68",6.85,,N,,,119.07,,0.2268,16.800,4.1371943136831,1.10085,MBA
"     6 Hebe",55400,1.934160380563399,2.425640894242739,.2026188273976865,14.7522805553599,239.359742276094,138.7401809082199,331.7709355039646,20101108.2012233,"JPL 68",5.71,0.24,N,,,185.18,,0.2679,7.2745,3.7778782784541,.975441,MBA
"     7 Iris",55400,1.835622007805831,2.38562464627143,.2305486906019419,5.523459065257934,145.1738581998928,259.6615721683999,4.631607458431874,20100705.6846673,"JPL 92",5.51,,N,,,199.83,,0.2766,7.139,3.6847783728264,.848909,MBA
"     8 Flora",55400,1.856322373195319,2.201634937749143,.1568436976689951,5.888196234788878,285.2497783484484,110.9552804303705,309.2858720121024,20110107.0903769,"JPL 77",6.49,0.28,N,,,135.89,,0.2426,12.865,3.2668272149584,.874274,MBA
"     9 Metis",55400,2.094273359534456,2.386277314516564,.1223679885006429,5.574754241850924,6.266279972013546,68.94879156905442,141.4294807896794,20090209.0468083,"JPL 75",6.28,0.17,N,,,190,,0.118,5.079,3.6862906197249,1.11029,MBA
"    10 Hygiea",55400,2.773134326855345,3.139944487457659,.1168205877739295,3.84050417812304,313.0697775763516,283.4402667639163,304.372974387947,20110602.0253584,"JPL 75",5.43,,N,,,407.12,,0.0717,27.623,5.5640517079613,1.76339,MBA
"    11 Parthenope",55400,2.209421736155951,2.453020712661956,.09930571529567631,4.626122457372772,194.9450667945814,125.6106572902902,178.5710455274661,20080825.9205853,"JPL 51",6.55,,N,,,153.33,,0.1803,13.7293,3.84202357319,1.19639,MBA
"    12 Victoria",55400,1.819991905603908,2.333991944361243,.220223570179461,8.363520304041685,69.80895777896376,235.5072186979438,328.5365324604165,20101113.8286379,"JPL 69",7.24,0.22,N,,,112.77,,0.1765,8.6599,3.5658020590118,.825035,MBA
"    13 Egeria",55400,2.354248174914723,2.57524993407763,.08581759628005303,16.54485748143871,80.46367633251413,43.27711368466993,145.1427256373476,20081121.4163541,"JPL 44",6.74,,N,,,207.64,,0.0825,7.045,4.1327323458954,1.43485,MBA
"    14 Irene",55400,2.154730900704645,2.586678770284994,.1669893743832591,9.103393954411446,96.55132439576158,86.43274936193471,128.0653735216954,20090128.4431257,"JPL 42",6.30,,N,,,152,,0.159,15.028,4.1602741499612,1.18048,MBA
"    15 Eunomia",55400,2.144990233989327,2.642360354230602,.1882294818134669,11.73895082346084,97.81845755337665,293.2553387794717,270.2260858237431,20110818.2318056,"JPL 61",5.28,0.23,N,,,255.33,,0.2094,6.083,4.2953273683589,1.18869,MBA
"    16 Psyche",55400,2.518587512758551,2.920852353928724,.1377217306547871,3.099364833715316,226.8938187514493,150.2985021433063,19.1507700624532,20100417.0056193,"JPL 69",5.90,0.20,N,,,253.16,,0.1203,4.196,4.9919773808794,1.52141,MBA
"    17 Thetis",55400,2.137327238412396,2.469752342047451,.1345985579102527,5.588867334999446,135.6441589005989,125.6018685447463,211.8704534697265,20120226.3345884,"JPL 57",7.76,,N,,,90.04,,0.1715,12.27048,3.8813991925406,1.12589,MBA
"    18 Melpomene",55400,1.794723590383896,2.295648065655878,.2182061278320834,10.12901170013297,227.8144149288404,150.514885456299,80.6013073150886,20091011.5565248,"JPL 63",6.51,0.25,N,,,140.57,,0.2225,11.570,3.478293027852,.811996,MBA
"    19 Fortuna",55400,2.057413626367311,2.442545573227362,.157676463064381,1.572545130242873,182.1160676667183,211.2433674033672,90.81826382640659,20090805.2507868,"JPL 77",7.13,0.10,N,,,200,,0.037,7.4432,3.8174399630035,1.06389,MBA
"    20 Massalia",55400,2.067258793184626,2.408802582345285,.1417898634217343,.7077282209761975,256.7008106906088,206.1976632017787,354.1826276348737,20100814.0660502,"JPL 61",6.50,0.25,N,,,145.50,,0.2096,8.098,3.7386087182777,1.08546,MBA
"    21 Lutetia",55400,2.039175886416507,2.43590404910056,.1628669088302317,3.063753510360488,250.1925140968716,80.89961099350211,234.0497911261509,20111120.8308448,"JPL 61",7.35,0.11,N,,,95.76,,0.2212,8.1655,3.8018805540061,1.03053,MBA
"    22 Kalliope",55400,2.613911304759764,2.911245045257869,.1021328455268415,13.70332484251835,355.0346105491005,66.17626036999798,282.5414425743933,20110817.3763276,"JPL 53",6.45,0.21,N,,,181.00,,0.1419,4.148,4.9673681215515,1.62801,MBA
"    23 Thalia",55400,2.010219514949399,2.625360424117272,.2343072225501008,10.11429132624666,60.74246537663844,66.89969170329367,314.2734844950028,20110205.3546827,"JPL 50",6.95,,N,,,107.53,,0.2536,12.312,4.2539423850544,1.04877,MBA
"    24 Themis",55400,2.719127986327778,3.129090363475704,.1310164710911552,.7595459650994304,107.7148149849141,35.99826881373447,146.610460789084,20080420.6432648,"JPL 63",7.08,0.19,N,,,198,,0.067,8.374,5.5352260300696,1.73297,MBA
"    25 Phocaea",55400,1.785364820826424,2.399996045258674,.2560967655119633,21.58927484935149,90.29657007895557,214.2268234006221,44.42287031015967,20100205.4214873,"JPL 52",7.83,,N,,,75.13,,0.2310,9.927,3.7181250437447,.920286,MBA
"    26 Proserpina",55400,2.426282165689962,2.658405198112699,.08731664856340558,3.561981462641456,194.2754269955197,45.82810287366371,95.95625016853317,20090527.0111652,"JPL 70",7.50,,N,,,94.80,,0.1966,13.110,4.3345095931197,1.41426,MBA
"    27 Euterpe",55400,1.939884688430888,2.345878681393628,.1730669178175696,1.583773925406496,356.6709143242232,94.80439711488688,177.793816761808,20081012.8568998,"JPL 63",7.0,,N,,,96,,0.162,10.410,3.5930770066415,.957601,MBA
"    28 Bellona",55400,2.358552530995674,2.775517333916468,.1502295798428412,9.431488734006363,344.4218766837974,144.3450462073524,311.1867049224775,20110309.0076379,"JPL 50",7.09,,N,,,120.90,,0.1763,15.707,4.6240670009935,1.37598,MBA
"    29 Amphitrite",55400,2.366393107456612,2.553711285230101,.07335135293362287,6.096652675748452,62.93086931508528,356.4869349456397,232.3261088533504,20120102.6347574,"JPL 112",5.85,0.20,N,,,212.22,,0.1793,5.3921,4.0809934319842,1.38599,MBA
"    30 Urania",55400,2.063836513078527,2.364909978840392,.1273086368849834,2.098548311198737,87.01624183682308,307.7278487797386,242.4600110057247,20110929.7140514,"JPL 60",7.53,,N,,,100.15,,0.1714,13.686,3.6368896418602,1.07188,MBA
"    31 Euphrosyne",55400,2.444238682180198,3.151577513086899,.2244396109470517,26.31035035708926,61.7570354226982,31.18992700144124,244.1788439212353,20120510.4698036,"JPL 46",6.74,,N,,,255.90,,0.0543,5.530,5.595001301253,1.55794,MBA
"    32 Pomona",55400,2.373323424053292,2.587408900633221,.08274126154839136,5.528970596909842,338.8578651043068,220.5401868704099,354.8789525478015,20100813.6248114,"JPL 60",7.56,,N,,,80.76,,0.2564,9.448,4.1620357274639,1.37197,MBA
"    33 Polyhymnia",55600,1.8967260,2.8650533,0.3379788,1.87101,338.12133,8.57594,94.02146,20091102.3825915,MPO09657,8.55,0.33,N,,,,,,18.601,4.8496149385353,,MBA
"    34 Circe",55400,2.39566873109908,2.685171886468484,.1078155021763454,5.503700385632219,329.7838695498355,184.519042327499,131.8759674638692,20081211.2651804,"JPL 27",8.51,,N,,,113.54,,0.0541,12.15,4.4001384275563,1.40839,MBA
"    35 Leukothea",55600,2.3118101,2.9924009,0.2274397,7.93442,213.79781,353.79991,3.46756,20110120.7883380,MPO53552,8.50,,N,,,103.11,,0.0662,31.893,5.1765197275838,,MBA
"    36 Atalante",55400,1.915279198940659,2.748785299002039,.303227065556553,18.43637869978115,46.81609758420051,358.4520019905026,328.8769728618269,20101213.9093418,"JPL 47",8.46,,N,,,105.61,,0.0654,9.93,4.5574239624047,.964476,MBA
"    37 Fides",55400,2.18361795635702,2.643086557362859,.1738378940810302,3.073980707953192,62.4948683839531,7.329934778312884,327.8459497271852,20101210.1840786,"JPL 72",7.29,0.24,N,,,108.35,,0.1826,7.3335,4.2970982251384,1.20075,MBA
"    38 Leda",55400,2.318191685750773,2.740232673639539,.1540164789467375,6.972169351989172,169.7570812619557,295.7918582100198,28.85505757909779,20100312.1997074,"JPL 54",8.32,,N,,,115.93,,0.0618,12.838,4.5361704264208,1.3366,MBA
"    39 Laetitia",55400,2.450035893768135,2.769628005864153,.1153917101572279,10.38618128326756,209.0009182161706,157.1619019112877,337.0734635956136,20101107.2177128,"JPL 61",6.10,,N,,,149.52,,0.2869,5.138,4.6093572047742,1.45241,MBA
"    40 Harmonia",55400,2.160990766207804,2.266861137507003,.04670350977723792,4.256528161368204,270.0408384660753,94.27732110647513,263.3567887279138,20110622.6606529,"JPL 69",7.00,,N,,,107.62,,0.2418,8.910,3.4130730054455,1.16278,MBA
"    41 Daphne",55400,2.005491460408943,2.761762488885462,.2738363749671029,15.79258922532918,46.12113857545733,178.1008269577076,166.3416216264422,20080608.4020434,"JPL 78",7.12,0.10,N,,,174.00,,0.0828,5.988,4.5897358559201,1.03218,MBA
"    42 Isis",55400,1.895960996541813,2.44091760600626,.2232589121908479,8.527953948604898,236.5120005103242,84.37487965813338,97.89899709368764,20090709.2053393,"JPL 58",7.53,,N,,,100.20,,0.1712,13.597,3.8136240885594,.897982,MBA
"    43 Ariadne",55400,1.834182158176795,2.203656060061717,.1676640509293333,3.466634610025968,15.86357928631807,264.9209341853968,254.0021605205576,20110709.8103869,"JPL 64",7.93,0.11,N,,,65.88,,0.2740,5.762,3.271326716004,.817795,MBA
"    44 Nysa",55400,2.065527860993702,2.423079272435912,.1475607568888017,3.705799544885951,343.4335812159053,131.5743538895497,326.5685271862043,20101127.9389758,"JPL 71",7.03,0.46,N,,,70.64,,0.5458,6.422,3.7718953607325,1.08347,MBA
"    45 Eugenia",55400,2.49905311305128,2.720225165423825,.08130652388038065,6.610142140270581,85.83498233440095,147.9213958784016,57.93674737298439,20091101.2713468,"JPL 49",7.46,0.07,N,,,214.63,,0.0398,5.699,4.4865806952967,1.49928,MBA
"    46 Hestia",55400,2.088395639109582,2.525729523552619,.1731515114207065,2.344301233307374,176.6368020547088,181.1358080158871,4.996418076104332,20100702.6513802,"JPL 100",8.36,0.06,N,,,124.14,,0.0519,21.04,4.0141025504233,1.08431,MBA
"    47 Aglaja",55400,2.49166420434449,2.878274708650735,.1343202242455442,4.984892382284236,313.9973727757728,3.141994006870958,127.9974273990549,20081026.8448418,"JPL 60",7.84,0.16,N,,,126.96,,0.0801,13.178,4.8832230802918,1.48137,MBA
"    48 Doris",55400,2.874272579764839,3.10743575941087,.0750339500792241,6.556452556175565,256.7004027157539,183.7417773540396,210.846097633273,20121028.9604015,"JPL 107",6.90,,N,,,221.80,,0.0624,11.89,5.47786646288,1.89992,MBA
"    49 Pales",55400,2.384532979368145,3.090260217737719,.2283714602151577,3.174657392547563,109.8504245495634,286.0624374007311,23.32301144645959,20100316.4496900,"JPL 29",7.80,,N,,,149.80,,0.0597,10.42,5.4325130575588,1.39428,MBA
"    50 Virginia",55400,1.899516005973865,2.652509019736168,.2838795299694021,2.832946769192956,200.181289961539,173.6180143281565,147.4499607016549,20081014.7122990,"JPL 55",9.24,,N,,,99.82,,0.0357,14.315,4.3200970805766,.90057,MBA
"    51 Nemausa",55400,2.205016981101276,2.365306837266974,.06776704554361619,9.978058615226772,2.964817781489693,176.0953415513575,308.743120124752,20110128.1817868,"JPL 70",7.35,0.08,N,,,147.86,,0.0928,7.783,3.6378051465922,1.20966,MBA
"    52 Europa",55400,2.767199029912198,3.096655781035111,.1063911440014124,7.481197350364596,343.9659174235977,128.7553412320103,17.74643363290171,20100415.8825135,"JPL 73",6.31,0.18,N,,,302.50,,0.0578,5.631,5.4493863702755,1.78582,MBA
"    53 Kalypso",55400,2.080883017658636,2.618048065765349,.2051776875798803,5.168905496701202,313.5049201816597,143.5907931177096,39.19281586799205,20100204.5508528,"JPL 99",8.81,,N,,,115.38,,0.0397,9.036,4.2361821486965,1.10278,MBA
"    54 Alexandra",55400,2.177009565688826,2.712553025452288,.1974315173706759,11.80361896522285,345.8016124412843,313.43323163,30.50897074769522,20100306.7099806,"JPL 113",7.66,,N,,,165.75,,0.0555,7.024,4.4676131149687,1.16323,MBA
"    55 Pandora",55400,2.362878413554615,2.758609751994153,.143453178962146,7.188435466950002,3.603132785286815,10.45151634154177,35.24908563818887,20100209.1376486,"JPL 25",7.80,,N,,,66.70,,0.3013,4.8040,4.5818788628899,1.36361,MBA
"    56 Melete",55400,1.979870775957003,2.596526338944812,.2374925121069283,8.069639953275129,103.6306479294832,193.4295900339502,214.2098711388793,20120401.8895427,"JPL 62",8.31,,N,,,113.24,,0.0653,18.147,4.1840541917347,.982998,MBA
"    57 Mnemosyne",55600,2.7858799,3.1552534,0.1170662,15.21946,211.19122,199.23127,334.16375,20110704.9186004,MPO20668,7.03,,N,,,112.59,,0.2149,12.463,5.604793035729,,MBA
"    58 Concordia",55400,2.579626584758556,2.700095862427137,.04461666689133425,5.060541463383277,32.55589655280485,161.1871934685521,305.8798253906541,20110323.6261433,"JPL 56",8.86,,N,,,93.43,,0.0578,9.895,4.4368727907575,1.58155,MBA
"    59 Elpis",55400,2.396340683277853,2.714266506723096,.117131395409315,8.633869509741537,211.5919825512034,170.1538729408928,172.7490871189862,20080530.2267832,"JPL 60",7.93,,N,,,164.80,,0.0438,13.69,4.471846975163,1.40293,MBA
"    60 Echo",55400,1.954405139758728,2.393282657687837,.1833788902950189,3.601523822034384,271.1383413665031,191.6395426888859,76.42075525816699,20091008.9231037,"JPL 64",8.21,0.27,N,,,60.20,,0.2535,25.208,3.7025351739161,.976359,MBA
"    61 Danae",55600,2.4787912,2.9809785,0.1684639,18.21939,13.09946,333.75118,57.26147,20100414.9824454,MPO02601,7.68,,N,,,82.04,,0.2224,11.45,5.1469087509925,,MBA
"    62 Erato",55400,2.587589317920528,3.125218347367352,.1720292695387879,2.230004449863358,273.6105553337338,125.5896320844863,33.02236312295959,20100118.8922411,"JPL 64",8.76,,N,,,95.39,,0.0608,9.2213,5.5249550646039,1.59704,MBA
"    63 Ausonia",55400,2.094552487804467,2.395230375273028,.1255319281905343,5.78581110029655,295.9942609654119,337.8945215426897,8.599186372640666,20100620.6574526,"JPL 60",7.55,0.25,N,,,103.14,,0.1586,9.298,3.7070559269532,1.08593,MBA
"    64 Angelina",55400,2.34430157866402,2.682244831028671,.1259926940506196,1.309582724426069,179.4589171327538,309.2116366922468,39.70480399286811,20100127.0353147,"JPL 61",7.67,0.48,N,,,,,0.157,8.752,4.3929456262485,1.36057,MBA
"    65 Cybele",55400,3.05709805527133,3.429873051872367,.1086847795715178,3.562778182280745,103.2094506755413,155.6632135978025,123.2861206624407,20080519.4391136,"JPL 53",6.62,0.01,N,,,237.26,,0.0706,6.082,6.3522162037209,2.04459,OMB
"    66 Maja",55600,2.1942685,2.6461991,0.1707848,3.04798,43.59310,7.56742,52.81119,20100622.3488320,MPO00595,9.36,,N,,,71.82,,0.0618,9.733,4.3046909850787,,MBA
"    67 Asia",55400,1.973963646024395,2.421363659127325,.1847719203253324,6.027186616683232,106.2000868546667,202.6736580238477,162.4444001625095,20081109.0012858,"JPL 71",8.28,,N,,,58.11,,0.2551,15.89,3.7678901461393,.969649,MBA
"    68 Leto",55400,2.262653527038241,2.78110650015963,.1864196761582595,7.973544969855491,305.5727523161955,44.15293959796795,300.4741994765305,20110429.1093469,"JPL 60",6.78,0.05,N,,,122.57,,0.2283,14.848,4.6380415233007,1.26826,MBA
"    69 Hesperia",55400,2.47558210862195,2.978693870438617,.1689034804179402,8.583596272055971,289.8305814876315,185.0577397353808,46.23159372629586,20091123.8575891,"JPL 66",7.05,0.19,N,,,138.13,,0.1402,5.655,5.1409929682752,1.50895,MBA
"    70 Panopaea",55600,2.1379633,2.6148848,0.1823872,11.59106,255.82520,47.73977,90.79178,20100114.4875846,MPO02601,8.11,0.14,N,,,122.17,,0.0675,15.797,4.2285069678303,,MBA
"    71 Niobe",55400,2.271105821241917,2.755394444206427,.1757601798112025,23.26226711456805,267.1316113888566,316.0775220689698,294.5155125989408,20110522.8855335,"JPL 36",7.30,0.40,N,,,83.42,,0.3052,35.81,4.5738705587974,1.40252,MBA
"    72 Feronia",55400,1.992994914602519,2.266099778509047,.1205175811306127,5.417588931932521,102.39754512,208.0860985484214,162.8250458104857,20090105.4458171,"JPL 62",8.94,,N,,,85.90,,0.0636,8.097,3.4113536529039,.987043,MBA
"    73 Klytia",55600,2.5498335,2.6642569,0.0429476,2.37262,55.34870,7.17725,193.77446,20130210.4285614,MPO135420,9.00,,N,,,44.44,,0.2247,8.297,4.3488291096509,,MBA
"    74 Galatea",55400,2.107604172082199,2.776869439526036,.2410143083853697,4.077611715403454,174.4512968023669,197.2941441777548,313.7641817057623,20110225.0739284,"JPL 43",8.66,,N,,,118.71,,0.0431,17.268,4.6274463646762,1.10788,MBA
"    75 Eurydike",55400,1.85525232257029,2.671923922513411,.3056492713216544,5.004232053106003,339.7088894762631,359.4569104537289,319.3128746650943,20110119.2972345,"JPL 24",8.96,0.23,N,,,55.91,,0.1473,5.357,4.3676148585383,.847375,MBA
"    76 Freia",55600,2.8550966,3.4140108,0.1637119,2.11783,253.55889,204.52474,173.80502,20080122.6138419,MPO135420,7.90,,N,,,183.66,,0.0362,9.969,6.3082011939767,,OMB
"    77 Frigga",55400,2.316286927998156,2.66973505409996,.1323907125386869,2.432754463310218,60.7539975059947,1.324475976738238,281.3795443723201,20110705.9635302,"JPL 23",8.52,0.16,N,,,69.25,,0.1440,9.012,4.3622489632462,1.33109,MBA
"    78 Diana",55400,2.078395849541683,2.619444619586883,.206550948242811,8.703259223881759,152.8413534319544,333.4498733407785,294.1058861544439,20110502.4368936,"JPL 43",8.09,0.08,N,,,120.60,,0.0706,7.2991,4.2395721811396,1.0987,MBA
"    79 Eurynome",55400,1.978968554413533,2.445539305656324,.1907844008737267,4.617362874843708,200.9513964295446,206.6658397178862,123.9609619770726,20090329.0024824,"JPL 66",7.96,0.25,N,,,66.47,,0.2618,5.978,3.8244604430245,.989976,MBA
"    80 Sappho",55600,1.8353979,2.2953991,0.2004014,8.66465,139.39604,218.78475,327.57338,20110602.4155106,MPO57621,7.98,,N,,,78.39,,0.1848,14.030,3.4777270800821,,MBA
"    81 Terpsichore",55600,2.2647785,2.8566541,0.2071919,7.80301,51.36404,1.05237,94.81086,20091031.5483766,MPO135420,8.48,,N,,,119.08,,0.0505,10.943,4.8283047674196,,MBA
"    82 Alkmene",55400,2.154773168293189,2.766369137728187,.2210825594798445,2.833341334291555,110.7288679379527,25.53835248320891,210.5182150853868,20120619.8296166,"JPL 57",8.40,0.28,N,,,60.96,,0.2075,12.999,4.6012242347091,1.17182,MBA
"    83 Beatrix",55400,2.235872809162644,2.432684229661411,.08090298695534334,4.96551811342025,167.5125691345164,27.77873797220892,119.3546315734366,20090419.5229625,"JPL 54",8.66,,N,,,81.37,,0.0917,10.16,3.7943449598926,1.23523,MBA
"    84 Klio",55400,1.80184180247498,2.361437052179344,.2369723339387429,9.334936067026154,14.85168574409266,327.6382451550443,318.8532124808536,20101221.4943444,"JPL 33",9.32,,N,,,79.16,,0.0527,23.562,3.6288812951102,.794729,MBA
"    85 Io",55400,2.14646076860735,2.654760290470857,.1914672008949452,11.95839568707002,122.3278791785302,203.3784028841872,211.6410129817088,20120504.1000891,"JPL 51",7.61,,N,,,154.79,,0.0666,6.875,4.3255981578937,1.16282,MBA
"    86 Semele",55400,2.464962942091527,3.114461456403358,.2085428005462891,4.820881853411717,308.1722217922316,86.4350680131015,137.8045038036879,20080614.5178602,"JPL 43",8.54,,N,,,120.56,,0.0466,16.634,5.4964545745129,1.47578,MBA
"    87 Sylvia",55400,3.202092959694754,3.486074466828628,.08146168701674909,10.85768874060964,266.0390242295264,73.30490379652262,325.8083370512137,20110305.7985453,"JPL 58",6.94,,N,,,260.94,,0.0435,5.184,6.5089838228724,2.21855,OMB
"    88 Thisbe",55400,2.309010947801232,2.766386432260608,.1653331866891867,5.215729319852405,36.18834274996375,276.7081402407511,84.21073275558958,20090624.8732090,"JPL 110",7.04,0.14,N,,,232,,0.0671,6.042,4.601267383043,1.29691,MBA
"    89 Julia",55400,2.082605063211741,2.55008771982821,.1833202258030408,16.14290689491915,44.68012064760841,311.6390668142854,84.1169197193168,20090809.4542622,"JPL 61",6.60,0.15,N,,,151.46,,0.1764,11.387,4.0723104811852,1.10348,MBA
"    90 Antiope",55400,2.660601927094525,3.155005936694126,.1567046210117902,2.219517010537148,242.9635001203467,70.21058968124719,304.1259028072089,20110605.6923200,"JPL 48",8.27,,N,,,120.07,,0.0603,16.509,5.6041335137476,1.64716,MBA
"    91 Aegina",55400,2.314145769806975,2.590042901173856,.106522224493594,2.108509607335057,73.42303694770274,10.75554849022671,130.8086110528448,20090115.7865925,"JPL 62",8.84,,N,,,109.81,,0.0426,6.025,4.1683928173309,1.33229,MBA
"    92 Undina",55400,2.864114938065249,3.190447702087754,.1022843169655971,9.918745386046936,241.9240446101162,101.8175213199455,342.6776190612909,20101031.1569189,"JPL 54",6.61,,N,,,126.42,,0.2509,15.94,5.698829284475,1.87203,MBA
"    93 Minerva",55400,2.362182183125258,2.753134114036389,.1420025014102758,8.562128910522208,275.2325211171232,4.084870258620864,147.0183079209577,20080909.5901647,"JPL 60",7.70,,N,,,141.55,,0.0733,5.982,4.5682435946896,1.36506,MBA
"    94 Aurora",55400,2.881647310016325,3.161231087625517,.08844142356552467,7.965677485365451,59.91425902790944,2.689447862373029,107.7263878084257,20081115.6690579,"JPL 42",7.57,,N,,,204.89,,0.0395,7.22,5.6207279896576,1.9051,MBA
"    95 Arethusa",55600,2.6046725,3.0658019,0.1504107,13.00446,154.99858,243.11180,242.10524,20121111.1057648,MPO190129,7.84,,N,,,136.04,,0.0698,8.688,5.3681462899384,,MBA
"    96 Aegle",55400,2.632383478389516,3.052079354322816,.1375114560304151,15.96892077300049,208.3589403803214,321.6719778460599,232.7729164725894,20120610.2864654,"JPL 50",7.67,,N,,,170.02,,0.0523,13.82,5.3321447916862,1.65223,MBA
"    97 Klotho",55400,1.989044665836161,2.67136025827982,.2554187853655594,11.786297323582,268.2938490238284,159.7493351150027,308.6619357382949,20110307.4228546,"JPL 43",7.63,,N,,,82.83,,0.2285,35.15,4.3662328552454,1.04412,MBA
"    98 Ianthe",55400,2.177983535939899,2.684752780354892,.1887582529472244,15.61145296389478,158.4082395361459,354.1237131956093,130.2965823496721,20081218.4522206,"JPL 30",8.84,,N,,,104.45,,0.0471,16.479,4.3991082963208,1.19498,MBA
"    99 Dike",55400,2.139167665913655,2.663731802917056,.1969282855086801,13.8530735698746,195.7446544619363,41.63710712236335,239.2886673150154,20120106.4510829,"JPL 47",9.43,,N,,,69.04,,0.0627,10.360,4.3475436000252,1.13164,MBA
"   100 Hekate",55600,2.5755819,3.0935970,0.1674475,6.42614,185.67587,127.27262,60.52069,20100310.8854371,MPO135420,7.67,,N,,,88.66,,0.1922,27.066,5.4413142817248,,MBA
"   101 Helena",55400,2.215511612581176,2.581859509069822,.1418930407335105,10.20397360012875,347.3415046934677,343.450394128483,74.80335918599178,20090911.1411266,"JPL 51",8.33,0.35,N,,,65.84,,0.1898,23.080,4.1486530086273,1.2061,MBA
"   102 Miriam",55400,1.991064966932048,2.662127299872268,.2520774769006794,5.178733357888625,147.5449125034194,210.8927008898305,244.0616837725967,20111215.9355763,"JPL 37",9.26,,N,,,83.00,,0.0507,23.613,4.3436160670154,.989915,MBA
"   103 Hera",55400,2.484392502878465,2.703179252110081,.0809368261689761,5.421561309601024,190.2597047194368,136.2713087538651,3.184997717036913,20100708.6379207,"JPL 53",7.66,,N,,,91.20,,0.1833,23.74,4.4444750279022,1.47231,MBA
"   104 Klymene",55400,2.663368407100429,3.151881932132725,.1549910610711686,2.789473049929771,31.45977639389632,41.79739188532099,74.58082705504715,20090525.5735024,"JPL 45",8.27,,N,,,123.68,,0.0568,8.984,5.5958119743585,1.67957,MBA
"   105 Artemis",55400,1.956825164603348,2.37367606118947,.1756140626776323,21.45985807766584,56.59849486012359,188.332895708861,24.5728051467026,20100422.8235166,"JPL 60",8.57,0.10,N,,,119.08,,0.0465,37.15506,3.6571298201152,1.01477,MBA
"   106 Dione",55400,2.639046156377391,3.172111157651308,.1680473901389409,4.598618534588751,329.3563203143931,62.18331235471776,28.65698252340891,20100208.7335085,"JPL 66",7.41,,N,,,146.59,,0.0893,16.26,5.6497703947843,1.64664,MBA
"   107 Camilla",55400,3.217538853323326,3.481357258812314,.07578033102497256,10.0518776009813,309.6565316734433,173.0972576946512,199.7749832750885,20130612.9640703,"JPL 54",7.08,0.08,N,,,222.62,,0.0525,4.844,6.4957767722054,2.24558,OMB
"   108 Hecuba",55600,3.0783152,3.2490505,0.0525493,4.23033,199.85018,350.25599,193.09706,20131026.7326369,MPO135420,8.09,,N,,,64.97,,0.2431,17.859,5.8565640186174,,OMB
"   109 Felicitas",55600,1.8924860,2.6958890,0.2980104,7.88748,56.34520,3.20444,305.63853,20111010.1406591,MPO135420,8.75,0.04,N,,,89.44,,0.0699,13.191,4.4265074228611,,MBA
"   110 Lydia",55400,2.520347243013285,2.73351325239277,.07798243128797386,5.972513583203781,282.7328613400972,56.96830555195645,229.166030463732,20120313.9267402,"JPL 32",7.80,0.20,N,,,86.09,,0.1808,10.927,4.5194957036586,1.52,MBA
"   111 Ate",55400,2.327956260482892,2.594175266911557,.1026218273777648,4.930776610311939,167.0974591453687,305.7977470415711,30.80246347990317,20100314.4188921,"JPL 46",8.02,,N,,,134.55,,0.0605,22.2,4.1783726862923,1.346,MBA
"   112 Iphigenia",55400,2.120185490278539,2.433143350592672,.1286228615498146,2.605789595033256,17.1796605366698,323.6337599585863,318.1865506652425,20101231.0139359,"JPL 30",9.84,,N,,,72.18,,0.0393,31.466,3.7954191716805,1.11145,MBA
"   113 Amalthea",55400,2.166795012305896,2.375989323020937,.08804513921344646,5.039023431000329,78.35848486096415,123.56906503,355.2365725653255,20100809.7003644,"JPL 62",8.74,0.35,N,,,46.14,,0.2649,9.935,3.6624771965586,1.17124,MBA
"   114 Kassandra",55400,2.30931137518893,2.676605678724538,.1372239125303775,4.936694633044278,352.5885776351332,164.3366642758774,61.56334274038277,20091022.4764581,"JPL 63",8.26,,N,,,99.65,,0.0884,10.758,4.3790993150307,1.32003,MBA
