073608.503+0.0019-273015.61-0.022 7.5K2 
105810.582-0.0010-291422.12+0.007 7.5K2 
141135.804-0.0026-284727.61+0.045 7.5K2 
142513.215+0.0007-280751.37-0.008 7.5K2 
023213.631+0.0057-274719.53+0.069 7.5K2 
023317.101+0.0006-261728.41-0.017 7.5K2 
184214.310+0.0005-231733.86+0.005 7.5K2 
190511.476+0.0006-260817.93+0.023 7.5K2 
194440.477-0.0009-231552.11-0.050 7.5K2 
201854.575-0.0010-235337.44+0.031 7.5K2 
222416.089-0.0011-213550.32+0.001 7.5K2 
061939.627-0.0030-265902.38-0.068 7.5K2 
085930.526-0.0022-231002.53+0.029 7.5K2 
122141.629+0.0007-225318.27+0.026 7.5K2 
130425.848+0.0000-262854.36-0.048 7.5K2 
041830.725+0.0010+722433.26-0.021 7.5K2 
173127.800-0.0003+711453.23-0.002 7.5K2 
215758.332+0.0045+760523.03+0.030 7.5K2 
014525.034+0.0018+643333.52-0.024 7.5K2 
023627.720-0.0161+630731.44-0.031 7.5K2 
103450.046-0.0069+684223.52-0.021 7.5K2 
072235.747-0.0030+625156.37-0.032 7.5K2 
141607.668-0.0006+674123.49+0.026 7.5K2 
011757.715+0.0008+474049.70-0.020 7.5K2 
181654.154+0.0001+490540.86+0.022 7.5K2 
190721.364+0.0006+460506.73+0.006 7.5K2 
221318.537+0.0016+492228.40-0.050 7.5K2 
000409.313+0.0003+495917.34-0.007 7.5K2 
005150.205+0.0023+485900.20-0.015 7.5K2 
121703.256+0.0014+482557.46-0.029 7.5K2 
000814.869-0.0014+464231.03+0.007 7.5K2 
164056.636-0.0012+422744.70-0.010 7.5K2 
182159.587+0.0013+421719.69-0.003 7.5K2 
172225.230-0.0007+404109.18+0.027 7.5K2 
015600.707+0.0023+430336.53-0.037 7.5K2 
220036.615+0.0003+440620.14+0.015 7.5K2 
220942.184-0.0015+433841.99-0.020 7.5K2 
212856.340+0.0006+402301.69+0.005 7.5K2 
213308.861+0.0125+404925.20-0.174 7.5K2 
042031.710-0.0002+431420.54+0.037 7.5K2 
064821.531-0.0029+411808.96-0.002 7.5K2 
110736.610-0.0042+364707.00-0.021 7.5K2 
143817.161+0.0022+364332.81-0.029 7.5K2 
170112.169-0.0004+360812.34+0.013 7.5K2 
164735.082+0.0000+392644.77-0.011 7.5K2 
190305.868+0.0010+395714.75+0.009 7.5K2 
191147.938-0.0017+395725.75+0.042 7.5K2 
211212.860-0.0016+400900.65-0.024 7.5K2 
221749.784+0.0045+390133.34+0.011 7.5K2 
