153753.823+0.0004+212625.88+0.018 7.8F0 
021834.450+0.0025+215351.58-0.017 7.8F0 
194307.125+0.0012+265556.11+0.048 7.8F0 
124359.752-0.0029+211022.91+0.024 7.8F0 
223014.514+0.0015+222800.87-0.009 7.8F0 
200129.135+0.0034+560024.81+0.023 7.8F0 
210500.596-0.0008+562209.33-0.004 7.8F0 
021608.151+0.0074+515257.55-0.014 7.8F0 
041248.894-0.0026+542445.64-0.006 7.8F0 
112347.717-0.0096+520226.11-0.009 7.8F0 
180003.849+0.0016+505518.02-0.023 7.8F0 
013158.638-0.0032+522811.98-0.004 7.8F0 
044530.093-0.0013+595218.69-0.026 7.8F0 
132805.452-0.0016+581234.31+0.006 7.8F0 
204713.966+0.0051+514741.15-0.002 7.8F0 
020120.227-0.0040+603042.47-0.017 7.8F0 
203257.225+0.0026-682217.37-0.009 7.8F  
081215.483+0.0075-711605.56-0.141 7.8F2 
143701.567+0.0021-284314.10+0.054 7.8F2 
080401.312-0.0016-265822.97+0.057 7.8F2 
064101.919-0.0026+740300.32-0.013 7.8F2 
073411.173+0.0031+742133.44+0.007 7.8F2 
184647.269+0.0017+702325.07+0.016 7.8F2 
164915.932-0.0009+600810.25-0.011 7.8F2 
065440.372-0.0051+681506.41+0.004 7.8F2 
071801.312-0.0015+450743.27-0.057 7.8F2 
101526.002-0.0055+415230.61-0.007 7.8F2 
045351.882-0.0095+672916.69-0.041 7.8F2 
194252.803-0.0013+374040.96-0.006 7.8F2 
201907.173+0.0003+364508.35-0.035 7.8F2 
180627.330+0.0029-493046.03+0.018 7.8F2 
191649.896-0.0009-483801.88-0.005 7.8F2 
060041.822+0.0131-854057.24-0.046 7.8F2 
200105.578+0.0076-761356.63-0.017 7.8F2 
102659.561-0.0055+294030.69-0.020 7.8F2 
105737.824-0.0066+154540.01-0.069 7.8F2 
144744.971+0.0099+713604.72-0.006 7.8F2 
170622.032-0.0003-122439.13+0.030 7.8F2 
211555.002+0.0003-092328.19+0.011 7.8F2 
031355.009+0.0059-063952.44-0.136 7.8F2 
074552.443-0.0026+650928.82-0.061 7.8F2 
172916.858+0.0031-095926.13+0.011 7.8F2 
054600.684-0.0013+211902.94-0.054 7.8F2 
141057.926-0.0056-465440.47-0.016 7.8F2 
184940.845-0.0032-333550.59-0.034 7.8F2 
